-63.9673195;-55.3873215;-60.1621666;-59.4222679;-46.1701889;-34.2530327;-37.65485;-41.5731239;-39.3328018;-29.0156517;-31.542902;-37.0585938;-40.7050323;-38.1231995;-38.667141;22;22-07-2023 16:19:33 920;
-63.3687782;-54.5228958;-60.2824745;-59.3087273;-45.3134727;-35.4289246;-38.387104;-40.5882568;-38.7702751;-28.5998878;-30.2232056;-36.3334007;-41.6641312;-37.6666718;-37.7359886;23;22-07-2023 16:19:33 920;
-63.9189835;-54.9829407;-60.5809326;-59.5719643;-46.4996262;-35.1532745;-40.2450981;-41.2652855;-38.7602997;-28.1716213;-30.4209156;-36.9627266;-41.2291031;-37.4159012;-38.2269745;24;22-07-2023 16:19:33 920;
-63.9690857;-54.5036469;-60.6184311;-59.1721764;-46.3142433;-34.4684296;-38.7068939;-41.2312508;-39.2983551;-28.916914;-31.1166363;-37.0853767;-40.0848808;-38.0475502;-38.9173431;25;22-07-2023 16:19:33 952;
-63.4703941;-55.2546234;-60.2760239;-59.1056023;-45.3252792;-34.8067284;-38.1340294;-40.6971741;-38.7502518;-29.0209312;-31.1523933;-37.0413361;-40.8532562;-37.7731438;-38.2337608;26;22-07-2023 16:19:33 952;
-63.5970535;-55.1150093;-60.3026581;-59.5482597;-46.8904991;-34.9692039;-39.6464005;-41.4652786;-38.7356911;-29.4833622;-30.8575745;-37.1295586;-40.9688797;-37.3801117;-37.8397865;27;22-07-2023 16:19:33 952;
-64.3598175;-54.0309677;-60.294342;-58.6686096;-45.7899284;-34.8054848;-39.3554153;-41.7650719;-39.1842804;-28.7750454;-30.6468773;-37.0459557;-39.8951874;-38.0511932;-39.3859863;28;22-07-2023 16:19:33 952;
-63.522747;-55.3865433;-60.4515343;-59.677433;-45.7720032;-33.8037758;-38.1263275;-40.3436928;-39.0844421;-28.4822769;-31.0260372;-37.3150597;-41.0893021;-38.2994995;-38.4159851;29;22-07-2023 16:19:33 952;
-63.3383522;-54.6728439;-60.1559143;-58.8504868;-47.0019722;-34.4555283;-39.2020187;-40.4665031;-38.6159401;-28.5883369;-31.165144;-36.7244072;-41.5580978;-37.2215195;-37.2691422;30;22-07-2023 16:19:33 952;
-63.5366287;-54.9038353;-60.9654617;-59.6455307;-45.9564514;-35.5323944;-40.1856918;-41.8684921;-39.0675697;-29.4640236;-31.4599361;-36.9947701;-40.6377602;-37.3244743;-38.5143166;31;22-07-2023 16:19:33 952;
-63.3091431;-54.972477;-60.1457329;-59.0465202;-45.9739723;-34.6991882;-38.4156685;-40.9672852;-38.8576088;-28.987051;-30.1275826;-37.7169838;-40.3912315;-38.3566666;-39.332283;32;22-07-2023 16:19:33 952;
-63.6967888;-54.4190636;-60.7537994;-59.3076439;-46.9153862;-33.5595894;-39.0397949;-40.0909996;-38.9573669;-28.0377274;-30.7558784;-36.8419991;-41.76511;-38.2969208;-37.6505203;33;22-07-2023 16:19:33 985;
-64.1001282;-55.2841606;-60.2065163;-59.0445061;-45.8791466;-34.1437798;-40.4916763;-41.7862701;-38.8081131;-29.0654888;-31.4591064;-36.4865227;-40.0426483;-37.4759064;-37.7086258;34;22-07-2023 16:19:33 985;
-63.5852127;-54.0111427;-60.7767639;-58.9092674;-46.3936157;-35.0421257;-39.0314789;-41.0909538;-39.3765259;-28.8198795;-30.854599;-36.5850868;-40.7506332;-38.2980652;-39.0447273;35;22-07-2023 16:19:33 985;
-63.992672;-55.5593567;-60.7918243;-59.2981415;-46.3856277;-34.5532341;-38.1699753;-40.1937904;-38.7693825;-29.178503;-30.4753571;-37.5319328;-41.180584;-38.1466675;-37.8265533;36;22-07-2023 16:19:33 985;
-63.4593925;-54.8358955;-60.4354668;-59.4581909;-45.9808922;-33.9443245;-39.8275948;-41.7101479;-38.4071083;-28.4401112;-30.7434425;-36.5456696;-40.7351494;-37.0583115;-37.099762;37;22-07-2023 16:19:33 985;
-63.341877;-54.8804817;-60.2581215;-59.2407532;-46.4190674;-35.0885086;-39.4292526;-41.6025543;-39.1446495;-28.7127476;-31.4478931;-37.0508652;-40.4105568;-37.5118942;-38.5601616;38;22-07-2023 16:19:33 985;
-63.6700287;-54.8182983;-60.4014473;-58.8398895;-46.1714935;-34.8431664;-37.7615852;-40.639801;-39.3439522;-28.4549541;-31.6748657;-37.6500244;-41.3659706;-37.828434;-38.4189873;39;22-07-2023 16:19:33 985;
-63.4103394;-54.1450386;-60.5172768;-59.8901405;-45.8652229;-34.0278778;-38.3992386;-41.3773384;-38.3216934;-29.3896065;-30.7870598;-37.2974625;-40.7336884;-38.0784225;-37.1024017;40;22-07-2023 16:19:33 985;
-64.093956;-55.5103073;-60.5743675;-59.030571;-47.4987564;-34.8203087;-40.4277916;-41.5480423;-38.8959923;-28.4908276;-30.8853397;-35.7875977;-40.4549904;-37.1495094;-38.2057037;41;22-07-2023 16:19:34 014;
-63.3276596;-54.602375;-60.7344131;-59.5352287;-45.6516533;-35.9720955;-38.6530495;-40.186615;-39.6715393;-28.4860554;-31.6543026;-37.3969154;-41.3814774;-38.6305962;-39.011837;42;22-07-2023 16:19:34 014;
-63.3618889;-54.9694252;-60.3551674;-59.1675072;-46.1686058;-34.4259109;-38.3200607;-41.3850975;-38.8335533;-29.1802959;-31.3044872;-37.7493744;-41.0644264;-38.4901962;-37.8629799;43;22-07-2023 16:19:34 014;
-64.1203537;-54.6202774;-60.7825508;-59.7808685;-47.0386429;-34.202858;-39.8931999;-41.587944;-38.4756775;-29.0276661;-30.4805908;-37.4314423;-40.0521812;-37.2346725;-37.2317581;44;22-07-2023 16:19:34 014;
-63.6636887;-55.1099854;-60.2947197;-59.0501328;-45.9245033;-34.6570091;-38.9727325;-40.5886612;-39.6864929;-28.6930046;-29.8802414;-36.9058151;-41.2341766;-37.3151817;-38.8842545;45;22-07-2023 16:19:34 014;
-64.1140289;-54.792141;-60.4482155;-59.1496544;-45.7822762;-34.8294449;-38.3047714;-41.2102127;-39.2262115;-28.3408356;-31.0585785;-37.577179;-41.5315552;-38.1342239;-38.8406601;46;22-07-2023 16:19:34 014;
-63.708744;-54.8351669;-60.0701866;-59.4223022;-46.887516;-34.8149338;-39.5509453;-41.8947334;-38.5959625;-28.3408051;-31.6040382;-37.1812935;-40.6061325;-37.279995;-37.5848732;47;22-07-2023 16:19:34 014;
-63.4966736;-55.3697014;-60.53545;-59.6823235;-45.6506653;-34.2227516;-39.8770142;-40.736412;-39.6129532;-29.216856;-30.7817478;-36.4896011;-40.7531853;-36.9634361;-38.247139;48;22-07-2023 16:19:34 014;
-63.7521744;-53.9421768;-60.3302155;-59.1062889;-46.0180893;-34.5721703;-37.7170715;-40.8005524;-38.9231911;-29.253027;-29.9640198;-37.2946625;-40.9759521;-38.6815071;-39.181572;49;22-07-2023 16:19:34 046;
-63.7683792;-55.6412621;-60.6593399;-58.8925552;-46.5072899;-35.1996956;-39.1983528;-42.3418655;-38.6466255;-27.9362011;-30.4956551;-37.2362137;-40.2591782;-37.6551933;-37.7448196;50;22-07-2023 16:19:34 046;
-63.8178558;-55.0291901;-60.4674911;-59.9048538;-45.8948479;-34.1329155;-40.0888214;-40.9438286;-38.8011818;-28.85219;-31.0040913;-36.6541672;-40.4344711;-36.8748169;-38.1509972;51;22-07-2023 16:19:34 046;
-63.8762817;-54.3100586;-60.655304;-58.990036;-46.8553581;-34.0275917;-38.2742996;-40.9743423;-39.1728249;-28.9460812;-30.9452;-36.3911209;-41.7338486;-37.32864;-38.7813683;52;22-07-2023 16:19:34 046;
-64.0991516;-55.4535866;-60.317276;-59.7821159;-46.3792992;-35.3429184;-38.6118813;-42.1699982;-38.6097527;-29.1388798;-30.0859947;-37.0948067;-40.9499664;-37.930275;-38.1235657;53;22-07-2023 16:19:34 046;
-63.1011238;-54.7386131;-60.252449;-58.5908165;-45.5322227;-35.0649109;-40.4895134;-41.0954514;-38.47789;-29.0830994;-30.2034416;-37.5499687;-40.8018341;-37.1211166;-37.400444;54;22-07-2023 16:19:34 046;
-63.7039375;-55.3640594;-61.1276894;-59.479454;-46.8847885;-34.5580711;-39.1627235;-40.5519981;-39.1034164;-28.9791107;-30.9846706;-36.7662354;-41.3992844;-37.5216942;-37.9094582;55;22-07-2023 16:19:34 046;
-63.7986031;-54.8390503;-59.8427124;-58.9473915;-46.3282356;-34.1929436;-37.8306274;-41.9237518;-38.6866837;-28.4241753;-31.0497074;-36.5550995;-41.1628761;-38.3507156;-38.3376579;56;22-07-2023 16:19:34 046;
-63.9196205;-54.7155151;-60.2470512;-59.3584251;-45.3354988;-34.876812;-39.6396332;-41.0871391;-38.4708443;-28.929369;-30.3905144;-37.5589943;-40.3351402;-37.8693123;-37.3256912;57;22-07-2023 16:19:34 079;
-63.5293388;-54.5358963;-60.2353172;-59.0666161;-46.0198975;-34.965744;-39.9849319;-40.5944672;-39.2123795;-29.3354301;-31.0159225;-37.0122566;-41.5792313;-37.3136749;-38.0356445;58;22-07-2023 16:19:34 079;
-63.8835297;-54.9358521;-60.6716347;-59.7871933;-46.3364754;-34.4286613;-37.9477921;-41.9871407;-39.6455536;-28.7004128;-31.2204056;-37.1662254;-41.2005234;-37.5732117;-39.2788391;59;22-07-2023 16:19:34 079;
-63.3076859;-55.4010963;-60.4993553;-59.6614532;-45.7501945;-34.8207016;-38.7057228;-41.7054939;-38.8799324;-28.6699677;-31.6356163;-37.401207;-40.2886963;-37.8785019;-38.2892342;60;22-07-2023 16:19:34 079;
-63.8242073;-54.6020851;-60.5709572;-59.2110863;-46.9051552;-34.9421082;-40.2971802;-40.0855675;-39.1118736;-28.554903;-30.6173859;-37.068512;-41.5228844;-37.4942093;-37.7700653;61;22-07-2023 16:19:34 079;
-63.4552536;-55.1914024;-60.9409866;-59.6911964;-46.1764984;-34.5970345;-38.4942551;-40.7655716;-39.4154053;-29.2077808;-30.0859718;-36.2090759;-40.8523178;-36.9214706;-39.0204506;62;22-07-2023 16:19:34 079;
-64.4246521;-54.5647163;-60.7738609;-58.5227318;-45.72089;-34.1464806;-38.6326675;-41.7599716;-38.890625;-29.3636074;-30.1367531;-37.5009956;-40.5392151;-38.0918922;-38.1833382;63;22-07-2023 16:19:34 079;
-63.7136269;-55.0328865;-60.7559319;-59.8264961;-47.2787895;-34.7352562;-39.8797798;-40.0378342;-38.7843819;-28.1090031;-31.2339821;-37.5146103;-40.8868446;-37.6660881;-37.2663689;64;22-07-2023 16:19:34 079;
-63.3790817;-55.3086052;-60.7472687;-59.0851593;-45.5729599;-35.1382294;-38.5593643;-41.181488;-39.406002;-28.447464;-31.0537968;-36.5368996;-41.2999916;-37.3475761;-38.6539803;65;22-07-2023 16:19:34 109;
-63.7079926;-54.6636353;-60.0755196;-59.4318581;-46.432415;-34.9829483;-37.7294998;-41.5683479;-38.7793999;-29.3170319;-29.9853897;-36.6006508;-40.3029709;-37.6326942;-38.503521;66;22-07-2023 16:19:34 109;
-63.9129601;-55.3490448;-60.8458939;-58.781189;-46.2452087;-33.9836235;-39.9926949;-40.4875221;-38.3290749;-29.3575649;-31.1796894;-37.2292824;-40.603756;-38.2111053;-38.1328278;67;22-07-2023 16:19:34 109;
-63.7249031;-54.9743233;-60.230442;-59.3317757;-45.4620667;-35.1068268;-39.4582367;-41.0777664;-39.3312149;-28.8290215;-31.7693539;-36.8361931;-41.6460114;-37.2184792;-37.7297897;68;22-07-2023 16:19:34 109;
-63.6245346;-55.0426521;-60.608429;-59.7124748;-46.6987686;-34.861187;-37.6999359;-41.8076096;-39.359726;-28.5263805;-30.993782;-36.677166;-40.1481628;-37.6782532;-39.194809;69;22-07-2023 16:19:34 109;
-63.5323868;-54.9284744;-61.5523758;-59.0345345;-46.5804596;-34.2324333;-38.8871155;-41.1016083;-38.5666618;-28.2956047;-30.3967152;-36.8500633;-40.4178047;-37.3363152;-38.7708664;70;22-07-2023 16:19:34 109;
-63.6999626;-54.8307762;-60.6008797;-59.4191856;-45.281826;-34.546608;-40.0158615;-39.9942093;-39.6098251;-29.1163273;-31.5197124;-37.3934669;-41.4199562;-37.8576736;-37.2788391;71;22-07-2023 16:19:34 109;
-64.102623;-55.3336945;-60.9123497;-59.4261246;-46.2398415;-34.9828987;-38.7467422;-41.8479118;-39.321537;-28.8099117;-31.335886;-37.1651917;-40.6933441;-37.0713348;-39.1244354;72;22-07-2023 16:19:34 109;
-64.0852051;-54.2319527;-60.4813385;-59.9496269;-46.2924347;-34.6910362;-38.7360725;-41.1028099;-38.5140457;-28.2401123;-30.853035;-36.5316505;-40.782959;-37.7752342;-39.2747421;73;22-07-2023 16:19:34 140;
-63.6294098;-55.2565689;-60.6984215;-59.10355;-45.7437515;-34.2525368;-39.7041969;-40.7082062;-38.8932076;-28.642683;-30.3776226;-37.3846512;-41.5726357;-38.2388954;-38.0692635;74;22-07-2023 16:19:34 140;
-64.1985855;-54.1291046;-60.1347961;-59.4648476;-46.3716278;-34.6946754;-38.9964981;-41.7902908;-38.8504677;-28.7895737;-30.9229527;-37.1865196;-40.9582977;-37.1931381;-37.8193665;75;22-07-2023 16:19:34 140;
-63.9145355;-55.5444946;-60.4876862;-58.5764809;-45.7802582;-34.6841965;-37.9633904;-40.632618;-38.9949722;-28.9841805;-31.3279724;-36.624958;-40.8880577;-37.5015144;-39.0138397;76;22-07-2023 16:19:34 140;
-63.6675987;-55.6456299;-60.4056129;-59.6088486;-45.8397522;-34.8891487;-39.5436592;-40.412529;-38.2781258;-28.4767437;-30.7874298;-36.0282936;-41.1363678;-38.0075989;-38.1482086;77;22-07-2023 16:19:34 140;
-63.8795471;-54.7075844;-60.2353783;-58.759201;-46.7033272;-33.7880898;-39.3791008;-41.2129898;-39.3094711;-28.7591248;-30.359745;-37.4288368;-40.9049149;-37.8885155;-37.6169624;78;22-07-2023 16:19:34 140;
-63.4587173;-55.5510292;-60.8764801;-59.4862595;-45.314167;-35.3314285;-37.6874275;-41.7124481;-38.3398819;-27.9946156;-30.2323875;-36.905735;-40.4007721;-37.2338982;-38.6788216;79;22-07-2023 16:19:34 140;
-63.7642174;-54.1723633;-60.3812561;-58.7037964;-46.0736618;-35.1173706;-39.0957184;-40.5583191;-38.5559158;-28.4749622;-31.0938168;-36.3970757;-41.2624054;-37.671978;-38.6379929;80;22-07-2023 16:19:34 140;
-63.6746559;-55.1592445;-60.39748;-59.1973686;-46.1969795;-34.2238159;-39.6887741;-41.629528;-38.979641;-29.0460968;-31.0828552;-36.9907188;-41.4076614;-37.6821022;-37.2627983;81;22-07-2023 16:19:34 170;
-63.600235;-54.2627449;-60.5849533;-59.7686768;-45.5462456;-34.028244;-38.2813148;-41.3040085;-39.8824425;-28.3114071;-30.6034641;-37.3570862;-40.2505989;-36.7077217;-38.0577583;82;22-07-2023 16:19:34 170;
-63.7193718;-54.8418121;-61.0648804;-59.460144;-46.6433144;-34.6482468;-38.175396;-40.9039917;-38.6874962;-28.6669731;-30.1243553;-36.2265587;-40.8887291;-37.1246223;-39.158886;83;22-07-2023 16:19:34 170;
-63.4902992;-54.5832024;-60.7840691;-59.7019348;-46.3898087;-35.3289795;-40.1443443;-41.6946068;-38.5089188;-28.7130814;-30.6061363;-36.9236031;-41.394783;-38.6245995;-37.7484818;84;22-07-2023 16:19:34 170;
-64.2838058;-54.5499611;-60.4613876;-59.0929298;-45.6715698;-34.3293266;-39.0882874;-41.9049263;-39.1000443;-29.1359234;-31.3433819;-37.686142;-40.4751053;-37.7447395;-37.5759811;85;22-07-2023 16:19:34 170;
-64.0119247;-55.2930984;-60.0101357;-59.484169;-46.8278503;-33.6854019;-38.0308495;-40.3941956;-39.1712341;-29.188858;-30.404747;-37.070076;-40.9272575;-37.2481079;-39.0677681;86;22-07-2023 16:19:34 170;
-63.6731415;-54.7003288;-60.6676598;-59.0248108;-45.9403152;-35.0605698;-40.1407967;-41.0641289;-38.559227;-28.3660564;-29.9211235;-36.1154861;-41.4049911;-37.4615555;-38.790699;87;22-07-2023 16:19:34 170;
-64.1437912;-54.5008087;-60.1971588;-59.6623268;-45.4455795;-35.3105125;-39.5771561;-41.6226997;-39.5374985;-28.7257633;-30.9176254;-37.4646683;-40.1620522;-37.937973;-37.9447594;88;22-07-2023 16:19:34 170;
-63.5172539;-54.5506287;-60.9363747;-59.563282;-46.5752029;-34.3793602;-37.8170242;-41.0084;-39.119915;-29.1828766;-31.5063705;-37.2183113;-41.0355034;-37.6293144;-38.8351974;89;22-07-2023 16:19:34 203;
-63.9123421;-54.4086685;-60.1996498;-59.5294609;-46.3183899;-34.5161858;-38.5286331;-40.6137581;-38.3117523;-29.1471043;-30.153162;-36.0031548;-41.5047035;-37.9437866;-38.6683006;90;22-07-2023 16:19:34 203;
-63.7335587;-55.6419411;-59.9741898;-59.0504189;-45.7036324;-35.2622223;-40.2063332;-41.953022;-39.0467834;-29.1727581;-30.4496346;-36.9076004;-41.517849;-38.0917969;-37.3016319;91;22-07-2023 16:19:34 203;
-63.7814178;-54.2392502;-60.8246155;-58.5303841;-46.1745529;-34.6781387;-38.6341133;-40.2497368;-39.5101166;-28.3734913;-30.3384094;-37.6527252;-40.4741745;-37.7670975;-37.726059;92;22-07-2023 16:19:34 203;
-63.8585167;-55.1014709;-60.6644363;-58.963913;-45.257267;-33.7570076;-37.7454643;-40.6551628;-39.1426048;-28.9104252;-31.0544071;-36.4575233;-41.0603752;-37.4508324;-39.0565338;93;22-07-2023 16:19:34 203;
-63.8797417;-54.116848;-60.2220039;-59.18433;-46.2068443;-34.5378227;-39.7075424;-42.3166237;-38.9649467;-29.3484573;-30.681469;-36.5193329;-40.5737457;-38.3959007;-38.3078537;94;22-07-2023 16:19:34 203;
-63.5673866;-55.4157066;-60.4293823;-60.0240173;-47.0641365;-35.324913;-38.8862724;-40.9126663;-39.328743;-28.7462521;-30.2428741;-37.2266197;-40.2603188;-37.8748627;-37.4441185;95;22-07-2023 16:19:34 203;
-63.4824944;-54.2145271;-60.601162;-58.6954346;-46.0246124;-34.4989662;-37.6340446;-40.299366;-39.0686684;-27.7940216;-30.5488129;-37.1642075;-41.4324989;-37.1288605;-38.7851715;96;22-07-2023 16:19:34 203;
-63.5995865;-54.6469688;-60.3626976;-59.662056;-46.4644279;-34.3011513;-39.1131554;-41.8244781;-38.3550339;-28.5212479;-31.0858364;-36.3632278;-41.3255539;-36.685482;-38.7949028;97;22-07-2023 16:19:34 232;
-63.5073318;-55.4547768;-60.4075928;-59.3402061;-46.8978577;-34.4710388;-39.7770424;-41.2272034;-39.1925812;-29.0436077;-31.2140713;-36.9901466;-39.9381447;-37.789547;-37.9311066;98;22-07-2023 16:19:34 232;
-63.8190002;-54.1106415;-60.2692337;-59.2503662;-45.7259789;-35.0486603;-37.8758125;-40.2844276;-39.6252136;-28.6825123;-30.740799;-37.1707191;-41.1307144;-37.6696625;-37.8421288;99;22-07-2023 16:19:34 232;
-63.7103271;-55.1971474;-60.5283546;-59.2034912;-46.7219353;-33.9795609;-39.4399185;-41.6664467;-38.8730354;-28.5865974;-30.4841881;-37.7048645;-41.4889603;-37.3336601;-39.1794281;100;22-07-2023 16:19:34 232;
-63.5676613;-54.8156357;-60.2163048;-59.6127968;-46.5133629;-34.6289635;-39.6922073;-41.5891266;-38.7143288;-28.318119;-31.1668091;-36.364933;-40.0245323;-37.9539375;-37.5295792;101;22-07-2023 16:19:34 232;
-63.7667236;-54.9129181;-60.9886932;-59.0859947;-45.2480774;-34.8803253;-38.5543556;-40.7674713;-39.14608;-28.7587757;-31.2867661;-37.0948715;-40.7872124;-38.3013496;-37.7562485;102;22-07-2023 16:19:34 232;
-63.8840446;-55.173912;-61.0963097;-59.0360756;-46.8507957;-34.9399948;-38.0650024;-41.0879974;-38.5759468;-28.9218006;-30.6622353;-37.2391739;-41.2589531;-36.9128952;-38.789566;103;22-07-2023 16:19:34 232;
-63.5522804;-54.6308899;-60.7304382;-59.444973;-46.2509041;-34.5504379;-39.8704834;-41.5543365;-38.1672401;-28.8082371;-30.4561367;-36.5645676;-40.3722649;-37.5539207;-38.3630447;104;22-07-2023 16:19:34 232;
-63.4387093;-55.8684883;-60.8537178;-59.5269051;-45.8064613;-34.7862358;-39.2551918;-40.2584419;-39.2124519;-28.9503479;-30.4528446;-36.3816833;-40.5470047;-38.415123;-37.5529709;105;22-07-2023 16:19:34 263;
-63.5601921;-55.1463394;-60.591301;-60.1439819;-47.0067177;-35.3437462;-38.1689186;-41.0020332;-39.010334;-28.1893578;-31.4758816;-37.479393;-41.2160149;-37.0340347;-38.4077797;106;22-07-2023 16:19:34 263;
-63.735939;-55.1440392;-61.0255089;-59.0401955;-46.4650726;-34.7470093;-39.6936607;-41.8305321;-38.5408058;-29.4801559;-31.1495152;-37.1659241;-40.7306252;-37.684227;-38.6135941;107;22-07-2023 16:19:34 263;
-63.8521729;-54.6006927;-59.9360504;-59.4723473;-45.5170059;-34.5222816;-39.6631279;-40.3155441;-39.0583115;-28.9585381;-30.1055412;-36.3310738;-40.8782539;-38.0399475;-37.8516159;108;22-07-2023 16:19:34 263;
-63.612545;-54.8940926;-60.515728;-58.9709511;-47.0389633;-34.2170067;-37.9220695;-40.906086;-39.4964371;-28.7737446;-30.0338516;-37.0342102;-41.1962051;-37.736042;-38.646225;109;22-07-2023 16:19:34 263;
-63.8656616;-55.0389595;-60.3712616;-59.4813919;-45.5749664;-35.4205742;-38.8497925;-41.9938774;-38.9739571;-28.7580318;-30.7877102;-37.3229942;-40.9723625;-37.0033226;-38.5795288;110;22-07-2023 16:19:34 263;
-63.2094193;-54.1850548;-60.7833214;-58.9355621;-46.1663704;-34.5326118;-40.1418152;-41.0585861;-38.5094795;-29.0109062;-31.0689278;-36.6846466;-40.0273628;-38.0288124;-37.524498;111;22-07-2023 16:19:34 263;
-64.2600632;-55.1357727;-60.5588379;-58.8028984;-46.7886505;-34.2042503;-38.5635414;-40.4181213;-39.5992966;-28.8797131;-30.3728638;-36.9280167;-40.9328461;-38.0835609;-37.4722939;112;22-07-2023 16:19:34 263;
-63.9850426;-54.7090225;-60.9009781;-59.3658676;-45.3951149;-35.1688385;-38.2508087;-41.5560646;-38.8361244;-28.9069309;-30.2970028;-37.7483788;-41.6531448;-37.4793358;-38.5258026;113;22-07-2023 16:19:34 296;
-64.4747925;-55.1436958;-60.1901093;-59.4973907;-46.0095863;-35.3614426;-39.9522209;-41.1331596;-38.6801109;-28.4159412;-31.2253914;-37.2228088;-40.1518974;-37.2221565;-38.6437454;114;22-07-2023 16:19:34 296;
-63.647049;-55.2220383;-60.325367;-60.0406837;-46.4595184;-34.4614677;-39.1243896;-40.9304695;-39.2814598;-28.5631008;-31.592701;-35.928154;-40.8967323;-38.6292534;-37.6798477;115;22-07-2023 16:19:34 296;
-64.0517502;-54.7040787;-60.9655075;-58.8651733;-45.6974792;-33.5298653;-37.7285919;-41.4794617;-38.6995354;-28.8476391;-29.9671669;-37.5835457;-41.1477432;-37.6178055;-37.7536163;116;22-07-2023 16:19:34 296;
