STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
27610	0,0000	0,0000	0,0000	21,1675	90,3489	-25,8153	7,9803	243,4813	-40,4714	-11,6794	147,1808	3,0295	-59,9878	232,3191	39,4823	-89,8404	292,6718	48,7811	-106,2344	298,9856	19,6882	16,3200	16,3200	38,6903	269,0724	-26,3785	24,5486	366,1412	-21,1188	20,0180	407,0562	-18,5717	15,7821	427,2346	-18,1852	4,9800	24,8556	12,4278	10,5193	280,9457	-58,5680	-21,2765	361,5331	-62,9794	-71,9093	341,6136	-29,2998	-83,7042	316,1051	-14,0063	9,2600	50,3424	17,1712	-6,5687	267,0436	-96,7084	-49,9809	340,7163	-93,9755	-60,9678	376,5901	-95,2633	-63,8628	395,1349	-95,4416	6,0700	21,1975	18,5987	-41,5210	246,7404	-106,1343	-53,0254	298,7672	-123,0065	-58,3673	337,4083	-139,6047	-65,4916	356,4538	-145,5882	20,5200	24,2256	12,1128	651,00	1,00	1,00	1,00	1,00	181,03	44,00	155,87	179,66	140,52	185,26	119,92	176,58	170,91	
28040	0,0000	0,0000	0,0000	19,6467	84,6419	-22,9290	4,0646	227,4772	-33,2470	-12,2309	136,2976	5,1884	-58,7113	213,6425	42,0041	-87,5477	269,0891	52,7709	-103,2459	276,1829	26,1496	16,4100	16,4100	32,1508	251,6901	-19,5043	11,9405	340,5915	-10,1015	4,7527	378,1526	-5,8277	-0,6555	396,5718	-4,5343	8,4800	24,8556	12,4278	5,6391	262,8657	-49,2998	-27,0240	336,8983	-50,9076	-75,1050	320,8072	-19,3831	-88,1821	298,5866	-4,3379	10,3800	44,8896	14,4448	-9,9772	250,3745	-85,2002	-52,1008	318,0245	-80,6274	-63,0431	351,2955	-80,9473	-66,0759	368,5418	-80,6853	5,8600	21,4279	18,7139	-42,1370	230,8988	-94,4782	-54,1029	279,5135	-109,0625	-60,0030	315,7872	-123,6859	-67,1003	333,5102	-128,8467	20,3800	24,2256	12,1128	630,00	1,00	1,00	1,00	1,00	161,12	40,72	146,03	169,16	131,97	171,58	120,01	164,53	159,52	
28470	0,0000	0,0000	0,0000	17,0287	72,8672	-19,3613	2,2128	195,6356	-27,0887	-11,0093	116,7308	5,1423	-49,0496	181,7404	41,9277	-72,4816	229,1959	55,1247	-86,4811	238,2489	33,5408	16,7100	16,7100	26,0745	216,6268	-14,9652	2,7898	290,9529	-2,8060	-5,8934	322,4307	2,5973	-11,7671	337,7781	4,5507	13,0300	24,8479	12,4240	3,2632	226,2215	-40,5915	-28,5933	288,1087	-39,6277	-71,7070	283,4291	-12,1275	-87,7282	270,1390	2,9035	13,5300	30,5025	7,2512	-9,9161	215,6247	-71,6287	-48,1564	272,4173	-66,5255	-58,3210	300,7762	-66,4194	-61,2632	315,5443	-66,0467	4,3900	22,0416	19,0208	-37,3448	198,6286	-79,8870	-48,1942	240,3675	-92,2085	-53,6510	271,5695	-104,6180	-59,9475	286,7516	-108,9991	20,3100	24,2604	12,1302	497,00	1,00	1,00	1,00	1,00	127,78	44,24	128,56	152,89	115,58	146,29	120,58	141,16	137,39	
28900	0,0000	0,0000	0,0000	21,6005	92,5787	-24,4787	3,2014	248,5401	-34,4159	-13,9068	148,3983	6,5577	-64,6994	232,4601	47,6333	-96,0828	292,9120	60,2674	-113,6000	301,9634	31,7900	16,6200	16,6200	33,5542	275,1305	-18,9938	-5,8033	364,4817	3,1642	-20,9874	402,4552	12,8785	-30,4658	420,8113	16,7437	20,5200	24,8400	12,4200	4,6597	287,3706	-51,5873	-46,1234	359,3047	-43,6709	-88,6259	321,7520	-11,4738	-92,3469	291,4983	0,1106	22,7700	51,7376	17,8688	-12,0590	273,9310	-91,0200	-64,9138	342,6819	-81,9181	-80,0276	377,8059	-80,6006	-84,9131	396,2717	-79,5451	0,2600	22,0416	19,0208	-46,9355	252,4292	-101,5426	-60,9399	305,1787	-117,8559	-68,0114	344,5893	-134,0902	-76,0908	363,7588	-139,9159	20,1700	24,2604	12,1302	243,00	1,00	1,00	1,00	1,00	145,82	39,56	148,70	186,30	144,50	182,83	110,30	177,84	175,19	
29330	0,0000	0,0000	0,0000	24,0728	99,7710	-27,0091	7,1266	268,5714	-39,6602	-13,3482	161,1387	5,7761	-68,6866	253,8861	45,5518	-103,1266	319,7462	54,7907	-120,3714	325,2643	22,0122	15,6900	15,6900	40,3920	296,9302	-23,2171	-2,1473	393,3813	1,3422	-18,5397	434,3792	12,0951	-28,7691	454,2090	16,3878	21,8500	24,8704	12,4352	9,4748	310,3103	-58,6809	-46,9291	386,8866	-49,1886	-88,0625	340,0429	-16,2495	-87,2015	306,2143	-6,3654	25,2200	57,0836	20,5418	-8,7429	295,6247	-101,1974	-68,3991	367,6828	-89,5653	-85,7886	405,1624	-87,6043	-91,5510	424,9810	-86,2786	3,2400	22,5975	19,2987	-46,8163	272,9090	-112,4175	-61,1200	329,7772	-131,2289	-68,0891	372,1331	-149,6479	-76,5046	392,8437	-156,4092	20,1700	24,2944	12,1472	476,00	1,00	1,00	1,00	1,00	158,27	47,63	150,00	195,77	152,56	197,21	106,88	190,72	189,92	
29770	0,0000	0,0000	0,0000	23,4196	98,4228	-26,8573	5,8342	264,7906	-39,7421	-13,9010	158,8186	5,2509	-70,1585	249,7521	43,3610	-105,3631	314,2114	51,2403	-122,1145	318,7280	18,6351	15,3150	15,3150	38,4494	292,9742	-23,5004	-4,3233	387,7453	0,7025	-20,8344	428,0445	11,3016	-31,0863	447,5201	15,5261	22,0600	24,8775	12,4388	7,9755	305,9291	-58,5861	-47,9329	381,3026	-49,6414	-89,1084	335,8885	-16,8060	-88,8762	302,6696	-6,5368	25,0800	56,1801	20,0900	-9,8047	291,2561	-100,5350	-68,0889	362,9030	-89,8356	-84,8868	400,0491	-88,2809	-90,3736	419,6644	-87,1682	2,4000	22,6896	19,3448	-47,2056	268,6237	-111,6496	-61,6085	324,5504	-130,4659	-68,6762	366,2103	-148,8236	-77,0765	386,5590	-155,6052	20,1700	24,3111	12,1556	579,00	1,00	1,00	1,00	1,00	157,74	44,68	149,63	192,33	150,63	194,44	107,27	188,39	187,42	
30190	0,0000	0,0000	0,0000	20,9189	99,5309	-23,5254	7,1144	265,7522	-36,9707	-16,3975	160,4739	7,0022	-74,0331	252,1012	40,1518	-109,3931	316,5675	44,6926	-124,6011	320,2663	11,3497	15,2250	15,2250	39,4949	293,2297	-19,4539	-2,0909	388,6050	3,1126	-18,1114	429,1276	13,0802	-28,0807	448,7607	16,9110	21,9900	24,8844	12,4422	10,7979	306,7272	-55,6364	-43,6523	383,0837	-49,0327	-87,1122	338,8890	-17,9221	-88,1516	305,8030	-7,5931	24,9400	56,0000	20,0000	-5,5066	292,4319	-98,1632	-62,0530	365,4973	-90,2972	-77,8000	403,0073	-89,6431	-82,7504	422,7238	-88,8675	1,8400	22,7500	19,3750	-42,7551	270,5822	-110,7606	-55,2595	326,6353	-130,0217	-60,7419	368,3175	-148,5562	-68,4346	388,7747	-155,6324	20,1700	24,3276	12,1638	1,00	1,00	1,00	1,00	1,00	160,80	43,55	149,31	189,03	150,52	193,99	107,44	188,17	186,88	
30620	0,0000	0,0000	0,0000	13,8174	56,0089	-14,2732	14,1614	150,5929	-25,5998	-4,3776	93,0509	1,6578	-30,0474	146,3405	27,2468	-44,8872	184,6476	35,6780	-55,5377	202,6521	34,2319	16,7700	16,7700	33,8622	164,9637	-16,1508	29,7687	225,4275	-17,0663	28,9164	250,8597	-17,1992	27,2978	263,4617	-17,8738	4,2100	24,8704	12,4352	18,2772	173,2225	-37,1056	8,4935	225,2971	-44,6537	-8,6250	260,1693	-37,6075	-17,2788	277,2250	-32,7180	2,6800	18,8496	17,4248	8,3607	164,9825	-61,0275	-12,0946	213,6419	-60,5118	-15,1763	236,5457	-62,0605	-14,9444	248,1117	-62,6021	7,9600	23,0679	19,5340	-13,8284	154,1485	-67,8143	-16,0369	187,5561	-76,0727	-15,6590	212,2492	-84,6888	-18,2439	224,7295	-87,6202	20,9400	24,2431	12,1215	1,00	1,00	1,00	1,00	1,00	115,22	107,27	114,42	129,33	105,58	113,89	130,67	108,29	101,95	
31060	0,0000	0,0000	0,0000	12,8464	56,0632	-14,0309	10,5536	150,3993	-24,1032	-6,0021	92,2728	2,5758	-30,9361	143,7641	31,7148	-45,3222	181,2877	43,1378	-55,6916	199,3958	44,1063	17,4300	17,4300	29,9359	165,1096	-14,7924	30,7842	225,3898	-18,1552	31,9666	250,6866	-19,3068	31,3478	263,2933	-20,4692	2,7200	24,7696	12,3848	13,8911	173,1852	-35,3323	11,7925	225,2825	-46,4812	0,8074	262,8697	-42,8043	-4,6307	281,5237	-39,7706	8,2400	20,7151	18,3575	3,8774	165,0172	-59,1214	-12,0888	215,0843	-61,0577	-12,9114	237,9787	-63,8141	-11,5127	249,3711	-64,9816	15,5200	23,6311	19,8155	-18,0355	153,7302	-65,6993	-20,4700	187,3150	-72,5040	-20,3608	212,2528	-80,0577	-23,0418	224,7886	-82,3825	21,4300	24,1536	12,0768	1,00	1,00	1,00	1,00	1,00	125,81	128,01	127,87	133,08	106,97	114,85	132,93	109,33	100,29	
31490	0,0000	0,0000	0,0000	14,6107	55,0656	-15,9344	13,2677	149,0318	-28,6125	-4,0195	91,8602	-0,4984	-28,2568	144,3471	27,3138	-42,0622	182,3055	37,8658	-51,8304	200,6637	39,6703	17,5200	17,5200	32,6957	163,8077	-19,5602	35,0598	223,8929	-24,4912	36,8031	249,1019	-26,2617	36,4522	261,6767	-27,7340	3,4900	24,5904	12,2952	16,9008	171,4504	-40,4290	16,2592	223,1166	-53,4159	6,4387	261,1140	-51,3244	1,6173	280,0362	-49,1201	9,2900	21,1191	18,5595	7,0080	162,7250	-64,0465	-9,0293	212,6277	-67,7423	-9,8377	235,4021	-71,2476	-8,4288	246,7420	-72,7725	15,1000	23,7231	19,8615	-14,9386	151,4667	-70,4839	-17,4120	184,6241	-79,0173	-17,2903	209,1289	-87,8164	-19,9880	221,5063	-90,8171	21,3600	24,1536	12,0768	1,00	1,00	1,00	1,00	1,00	126,73	130,54	129,04	135,92	107,55	115,01	133,11	109,40	101,13	
31920	0,0000	0,0000	0,0000	14,5414	54,2493	-18,3429	7,7486	147,7019	-32,1375	-5,7208	90,1293	-2,9661	-32,5814	141,5892	24,1630	-48,6041	178,8573	33,7965	-60,5711	195,2548	29,0504	16,9950	16,9950	26,5030	163,6238	-23,7232	-8,0424	211,6601	-12,3120	-25,0693	195,7446	-2,4708	-24,8711	183,1033	-2,0509	34,7300	69,0900	34,5450	9,8767	170,0946	-44,2961	1,3738	221,3943	-55,5855	-13,1830	257,6798	-52,0864	-20,2290	275,7782	-49,2585	3,6200	21,7959	18,8979	-0,0240	160,5297	-67,5438	-23,6135	207,2710	-71,1565	-28,0866	229,5815	-74,6954	-28,5452	240,9796	-76,2595	10,0600	23,4375	19,7188	-21,4257	148,0131	-73,3340	-26,6925	180,5008	-82,9379	-28,6775	204,5800	-92,5549	-32,4071	216,5708	-95,9269	20,6600	24,1536	12,0768	1,00	1,00	1,00	1,00	1,00	48,88	119,35	119,19	129,87	103,31	56,77	132,21	109,38	102,10	
32350	0,0000	0,0000	0,0000	15,5002	53,7523	-18,3039	8,9107	147,0310	-30,8699	-4,3305	89,3919	-2,2926	-27,9509	141,9716	25,1321	-42,4286	180,0221	33,3728	-51,2193	184,4387	15,0819	14,7150	14,7150	27,7709	162,7232	-22,5641	-11,1507	205,9534	-7,7322	-25,5378	187,3506	1,3340	-23,4906	174,9281	0,7840	41,5200	70,8441	35,4221	10,9508	169,4707	-42,7513	0,2420	220,5429	-52,0804	-14,3250	256,5782	-47,7873	-21,0884	274,6811	-44,8153	0,8200	24,0591	20,0296	0,7305	160,2499	-65,8811	-22,3659	206,9093	-70,6744	-26,4347	229,1012	-74,8289	-26,6547	240,4125	-76,7208	11,4600	23,9799	19,9900	-20,7173	147,9293	-71,4971	-26,4652	179,9739	-81,8253	-28,7597	203,6861	-92,0043	-32,6248	215,4903	-95,6793	20,7300	24,2944	12,1472	1,00	1,00	1,00	1,00	1,00	32,62	112,42	110,29	116,52	84,42	53,20	131,87	109,94	103,02	
32780	0,0000	0,0000	0,0000	15,2166	53,9456	-17,9532	8,7419	147,2991	-29,9488	-4,4539	89,5282	-1,6309	-27,0321	142,4496	26,0004	-41,0192	180,7502	33,9047	-49,9972	185,4476	15,7776	14,0400	14,0400	27,6767	162,9056	-21,6584	-10,1148	207,2440	-7,2012	-25,1634	189,3435	2,1927	-23,6561	176,8368	1,8855	39,9100	70,0625	35,0313	10,7605	169,8004	-41,7118	-0,0681	220,9216	-50,5970	-14,6184	256,9181	-45,9666	-21,3618	274,9997	-42,8349	0,6100	24,1164	20,0582	0,3958	160,7326	-64,8351	-22,6617	207,4140	-69,5511	-26,6964	229,6120	-73,6951	-26,8943	240,9224	-75,5883	11,6000	24,0396	20,0198	-21,1048	148,4869	-70,4026	-27,0148	180,4444	-80,8979	-29,4246	204,0869	-91,2058	-33,3450	215,8513	-94,9454	20,7300	24,3111	12,1556	1,00	1,00	1,00	1,00	1,00	31,00	110,79	109,36	116,02	83,65	54,18	131,83	110,08	103,42	
33220	0,0000	0,0000	0,0000	14,8971	53,6565	-19,0485	8,9431	146,6917	-33,5109	-4,6234	89,7572	-3,7173	-27,0150	143,4761	22,4859	-40,9337	182,0493	29,0677	-49,8684	186,3539	10,8228	13,6050	13,6050	27,9397	162,4117	-25,5868	-9,5177	207,3455	-12,1410	-25,1169	190,1977	-2,2559	-24,1107	177,6383	-2,1004	39,9100	68,7024	34,3512	11,1079	168,8643	-45,8562	0,4568	219,7770	-56,0481	-13,9775	255,9276	-52,3607	-20,6619	274,1062	-49,7039	0,4700	24,1351	20,0676	0,7504	159,2456	-68,7582	-22,0625	205,8775	-74,9154	-25,9670	227,9650	-79,7185	-26,0980	239,2161	-81,9406	11,6700	24,0591	20,0296	-20,8007	146,9701	-74,0551	-26,6004	178,5863	-85,5910	-28,9106	201,8904	-96,6621	-32,7868	213,5361	-100,7971	20,7300	24,3276	12,1638	1,00	1,00	1,00	1,00	1,00	30,11	110,53	109,38	116,14	83,65	55,11	131,81	110,15	103,62	
33650	0,0000	0,0000	0,0000	13,2116	54,4068	-18,1820	10,1584	147,2640	-34,6775	-5,8017	91,3183	-4,1750	-28,0580	145,7568	20,6546	-41,3792	184,6399	26,6810	-50,1655	190,3760	8,7558	14,1150	14,1150	29,3222	162,6519	-26,4907	-4,7148	211,1189	-16,6506	-23,0716	197,3130	-6,2684	-24,3871	184,8506	-4,9267	36,2700	64,4916	32,2458	13,2796	169,1166	-47,3938	4,2887	220,0757	-58,9231	-9,3651	256,6330	-56,3554	-15,6976	275,0108	-54,2304	0,4700	24,0000	20,0000	3,3610	159,2936	-70,4096	-18,3043	206,2362	-78,2212	-21,6244	228,2947	-83,5869	-21,4684	239,5005	-86,0369	11,3900	24,0199	20,0100	-18,3433	147,4696	-76,1174	-23,0581	178,9167	-88,5926	-24,4892	201,9893	-100,2917	-27,9683	213,6140	-104,8283	20,6600	24,3276	12,1638	1,00	1,00	1,00	1,00	1,00	29,70	110,99	110,55	118,04	85,93	59,09	131,80	110,21	103,81	
34080	0,0000	0,0000	0,0000	12,7470	54,8907	-17,0480	8,4484	148,0673	-31,3932	-6,7383	91,2188	-2,1741	-31,3405	143,9131	24,1792	-45,7685	181,8572	33,0209	-56,3602	199,6848	31,7896	16,5750	16,5750	27,4191	163,5162	-22,8682	21,1930	222,9408	-28,8061	18,9355	247,9672	-30,8329	16,5022	260,2409	-32,3548	2,3200	23,6076	11,8038	11,2664	170,2499	-43,6054	7,5875	221,4570	-56,8572	-2,5985	259,2042	-55,7491	-7,2263	278,1524	-54,3322	7,6800	23,9184	19,9592	1,4506	160,8293	-66,8366	-16,2584	209,6304	-73,1264	-17,7411	232,0426	-77,8189	-16,6555	243,2658	-79,9383	15,8700	24,0396	20,0198	-20,1049	148,8527	-72,7983	-24,3974	180,9844	-83,5784	-25,5484	204,6596	-94,0470	-28,8749	216,5622	-97,9356	21,3600	24,3111	12,1556	1,00	1,00	1,00	1,00	1,00	114,41	126,44	126,33	133,67	104,19	112,47	133,02	109,77	102,53	
34510	0,0000	0,0000	0,0000	12,9842	54,8449	-17,0161	8,9707	148,0477	-31,2737	-6,3998	91,2167	-2,1167	-31,7840	143,2015	24,8958	-46,6259	180,7858	34,5515	-57,2778	198,6185	34,3102	17,0400	17,0400	27,9833	163,4317	-22,7247	24,0347	223,0348	-28,8221	22,7710	248,1242	-30,9317	20,8377	260,4801	-32,5050	0,4300	23,7004	11,8502	11,8609	170,2335	-43,4633	9,2220	221,4104	-57,0744	-0,2512	259,3505	-56,2705	-4,5257	278,3922	-55,0039	8,7300	23,9184	19,9592	2,0282	160,8646	-66,7082	-15,6300	209,6463	-73,2844	-17,0627	232,0369	-78,0939	-15,9485	243,2470	-80,2674	15,9400	24,0975	20,0487	-19,5601	148,9581	-72,6918	-23,8429	180,9907	-83,7666	-24,9750	204,5739	-94,4429	-28,2984	216,4385	-98,4488	21,4300	24,3111	12,1556	1,00	1,00	1,00	1,00	1,00	119,97	130,86	129,72	137,05	106,05	113,06	133,17	109,93	102,85	
34940	0,0000	0,0000	0,0000	12,3684	54,9285	-17,1980	-5,1384	146,8688	-29,2830	-13,1134	87,4127	-2,5019	-48,0806	133,4431	24,6028	-69,3279	167,6814	34,7165	-82,6279	183,6327	35,1165	17,2650	17,2650	10,8177	164,6605	-19,2806	-0,7803	223,3980	-23,8053	-5,2833	248,1601	-25,2344	-8,7674	260,2019	-26,5484	0,4800	23,7231	11,8616	-5,0520	169,6350	-40,7199	-14,2517	220,2968	-53,3639	-29,0929	256,4683	-52,3165	-36,1127	274,6661	-50,9029	9,3600	23,9391	19,9695	-12,1049	159,6747	-64,7154	-36,5345	205,4775	-71,0265	-41,0607	227,5552	-75,3369	-41,5294	238,8726	-77,1584	16,0800	24,1164	20,0582	-31,2697	144,8406	-72,2152	-39,8866	176,1251	-82,8938	-44,0980	199,5427	-93,1540	-49,0079	210,8583	-97,1160	21,4300	24,3111	12,1556	1,00	1,00	1,00	1,00	1,00	122,97	133,60	131,70	139,13	107,25	113,42	133,26	109,91	103,06	
35370	0,0000	0,0000	0,0000	33,0287	126,3413	-41,3967	9,0464	342,2594	-73,4153	-19,4312	207,1137	-7,8883	-104,6789	327,0073	12,8394	-156,2203	408,4703	5,5614	-183,0490	420,9060	-32,6747	16,5900	16,5900	49,7642	381,0002	-51,6096	30,3783	519,0769	-60,5203	21,9254	577,0843	-62,6755	14,4778	605,3613	-64,9524	1,4100	22,4400	11,2200	13,0214	394,5072	-101,1478	-23,7359	510,4384	-121,8899	-88,6588	460,5141	-82,1953	-89,1643	417,4477	-67,5053	3,1000	71,2361	27,6180	-6,1558	371,6148	-156,2151	-73,5409	472,5481	-165,0695	-104,0191	516,3061	-162,4042	-118,6006	538,1382	-157,5632	5,6500	3,2844	9,6422	-53,6639	340,4482	-172,2284	-69,5363	413,1059	-200,2980	-76,1925	466,9349	-226,6326	-86,0595	493,4548	-237,0338	21,0100	24,3759	12,1880	1,00	1,00	1,00	1,00	1,00	272,18	100,20	183,01	237,56	211,53	263,29	123,83	248,48	242,23	
35800	0,0000	0,0000	0,0000	34,2266	128,7613	-40,6849	10,4136	348,7893	-70,4287	-18,7983	210,6197	-5,4577	-104,1127	333,2142	17,2443	-156,0125	416,3148	9,1890	-174,4617	413,3223	-36,2722	15,5250	15,5250	51,9863	387,7817	-47,8584	25,1341	527,2803	-50,0135	14,9890	586,0619	-49,9197	7,0005	614,7664	-51,2573	5,0500	23,9596	11,9798	14,5480	402,2578	-97,9699	-35,7299	516,4780	-110,8502	-93,6981	455,8538	-71,7385	-88,2115	411,4785	-59,8196	10,1000	72,0225	28,0112	-5,1503	379,7410	-154,2098	-73,5514	482,5749	-161,8056	-91,8121	533,3344	-167,9660	-97,2948	559,8373	-170,0907	5,5800	21,3136	18,6568	-53,5918	348,3964	-170,7775	-69,6301	422,1178	-199,7983	-76,2124	476,7029	-226,9352	-86,1585	503,6072	-237,7541	21,2900	24,4524	12,2262	1,00	1,00	1,00	1,00	1,00	271,54	89,43	212,91	237,79	198,77	266,69	117,34	257,05	247,57	
36230	0,0000	0,0000	0,0000	33,1717	125,2271	-39,0890	11,2693	339,1265	-67,6389	-17,8331	204,9900	-4,7025	-98,5302	324,7274	21,4741	-147,6433	406,4465	16,1610	-166,4380	406,1827	-27,7284	15,3600	15,3600	51,8938	376,7310	-45,6979	23,3180	511,7453	-45,5543	12,5426	568,6680	-44,5793	4,3594	596,4454	-45,4509	6,6600	24,0975	12,0487	15,5647	391,0786	-94,3173	-31,7547	502,6546	-107,0748	-90,2195	446,2375	-68,5970	-86,9279	403,1455	-56,2428	9,6100	70,6484	27,3242	-3,7499	369,4017	-148,9599	-69,0341	470,0903	-155,7594	-85,4396	519,8207	-162,0183	-89,8870	545,7067	-164,3625	5,7900	22,3431	19,1716	-50,9970	339,2562	-165,0529	-66,1748	411,0082	-193,0978	-72,2525	464,1087	-219,3720	-81,7492	490,3199	-229,8374	21,2900	24,4816	12,2408	1,00	1,00	1,00	1,00	1,00	256,29	84,52	209,75	234,73	194,09	258,37	117,78	249,53	240,46	
36660	0,0000	0,0000	0,0000	27,8093	126,7513	-36,3714	10,8377	340,0356	-66,1911	-21,5927	207,4550	-3,0493	-99,8489	328,7169	20,0097	-147,0561	410,9618	12,8059	-165,9107	411,3584	-30,8461	15,4050	15,4050	51,8847	376,7384	-44,1629	22,7875	511,0695	-44,0449	11,7975	567,7123	-43,0822	3,5357	595,3431	-43,9780	8,2000	24,1164	12,0582	16,4738	391,5206	-93,0057	-26,9959	503,9286	-107,3525	-87,5919	450,2059	-69,1661	-86,0127	407,3513	-56,3189	8,9800	70,4529	27,2264	-2,7094	370,0359	-147,4871	-65,6037	471,6564	-154,3605	-80,6935	521,5659	-160,7080	-84,4325	547,4493	-163,1164	5,5100	22,5975	19,2987	-50,2457	340,9346	-163,7952	-63,8408	412,5175	-192,1935	-68,7124	465,3700	-218,6725	-77,6034	491,5897	-229,3047	21,0800	24,4959	12,2479	1,00	1,00	1,00	1,00	1,00	250,47	83,96	206,53	231,56	193,85	256,38	118,36	247,97	239,58	
37100	0,0000	0,0000	0,0000	13,9596	55,2717	-16,5281	13,4090	149,0331	-32,6794	-5,5771	92,6931	-3,4846	-35,4948	147,3451	12,6849	-52,7950	185,4357	14,7466	-63,6035	203,3680	14,2789	16,8900	16,8900	32,3514	164,2031	-23,0199	32,7021	224,3040	-30,2494	33,5215	249,5658	-32,9192	32,7257	262,0930	-34,9004	1,5300	24,4375	12,2188	17,7492	171,0924	-45,1035	13,1563	222,7257	-58,1560	-0,9494	259,4816	-55,9217	-8,1582	277,6695	-53,4780	3,8300	19,4304	17,7152	9,2088	161,4793	-69,0061	-8,9244	210,7123	-74,1936	-10,5579	233,4543	-78,1054	-9,5590	244,8594	-79,7545	12,1600	23,8336	19,9168	-12,4064	149,9265	-76,3212	-14,0835	183,0572	-85,5835	-13,1340	207,4439	-94,9025	-15,4668	219,8306	-98,3291	21,4300	24,4524	12,2262	1,00	1,00	1,00	1,00	1,00	123,07	114,83	116,12	123,57	105,30	114,72	132,08	109,21	100,78	
37530	0,0000	0,0000	0,0000	14,2130	55,0389	-16,7905	13,3718	148,4956	-33,8876	-5,9067	92,3839	-4,6539	-34,9777	145,4076	17,1452	-51,4116	183,3235	23,6155	-62,5312	199,6859	16,8318	17,3550	17,3550	31,9185	163,8880	-23,9153	34,2615	223,7762	-31,8033	35,8250	248,9419	-34,7027	35,3998	261,4462	-36,8245	3,5600	24,2431	12,1215	17,8574	170,4315	-46,4044	17,3224	221,6119	-61,5631	6,0417	259,3395	-61,5745	0,2630	278,1197	-60,3215	8,5200	20,1159	18,0579	10,0186	160,5259	-70,3849	-6,2014	209,9962	-78,2257	-6,8537	232,5706	-83,0884	-5,3697	243,8401	-85,1418	15,1000	23,9799	19,9900	-11,2836	148,7481	-78,1225	-12,9192	181,6946	-87,8586	-11,8858	205,9309	-97,4551	-14,2093	218,2379	-101,0992	21,5700	24,4224	12,2112	1,00	1,00	1,00	1,00	1,00	127,61	126,68	124,96	128,79	104,66	115,12	132,94	109,86	100,71	
37960	0,0000	0,0000	0,0000	15,4092	55,0008	-15,5350	7,9088	148,5196	-29,7176	-8,1621	90,1565	-3,2859	-42,0250	139,5987	19,7276	-61,4805	175,7559	27,4119	-73,5746	192,6933	25,6566	17,4900	17,4900	24,6438	164,9399	-18,3661	23,7019	225,0575	-23,8034	23,8695	250,3364	-25,6467	22,7912	262,8545	-27,3039	4,4700	24,2604	12,1302	11,2096	171,1345	-41,2889	7,4916	222,5450	-54,8926	-6,2080	259,4053	-54,5058	-13,1594	277,7463	-53,1238	8,7300	20,7975	18,3988	5,3495	161,5026	-65,8971	-16,3381	209,0738	-71,4763	-29,5144	227,8827	-69,2687	-36,4987	236,5089	-66,1267	12,3700	6,5844	4,7078	-14,5210	148,3846	-75,0469	-18,7509	180,9563	-85,0962	-19,4834	205,1327	-94,7766	-22,7571	217,1317	-98,6488	21,4300	24,4375	12,2188	750,00	1,00	1,00	1,00	1,00	130,44	130,73	108,25	136,50	107,97	115,32	133,01	105,07	101,98	
