STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
430	0,0000	0,0000	0,0000	22,5365	13,3600	52,6298	72,4669	2,7384	131,8446	55,7088	-9,5747	69,6237	118,2716	-16,5500	79,7286	156,9675	-18,8793	94,5072	176,2871	-21,9395	101,4128	17,3400	17,3400	90,6789	19,9685	138,2299	128,4481	19,7104	184,7970	144,6166	20,1420	204,0873	152,1927	19,1230	214,0870	5,1700	24,1164	12,0582	78,1191	4,4960	156,5887	98,3671	7,0632	205,4431	121,6381	1,0561	236,2307	133,9608	-1,4327	251,1750	18,6000	24,8631	20,4315	53,6807	-3,3112	164,6225	79,7436	-26,0610	203,7392	91,0652	-29,8179	223,3029	97,0896	-29,8892	233,0475	13,4900	24,1164	20,0582	39,4282	-23,5123	159,0928	55,1761	-31,5339	188,2720	65,0549	-35,2355	211,8990	70,7416	-39,7534	222,6056	16,3200	24,9975	12,4987	1,00	1,00	1,00	1,00	1,00	122,32	156,97	153,83	161,69	110,97	115,71	134,31	109,15	100,23	
870	0,0000	0,0000	0,0000	22,5815	13,1934	52,6511	72,8277	3,4105	131,7719	56,2405	-9,0953	69,5451	118,9004	-15,4782	79,4288	157,6849	-17,4613	94,0220	177,0788	-20,3342	100,7976	17,4300	17,4300	90,6905	20,9954	138,1744	128,6071	22,5797	184,5937	144,8155	23,7992	203,8159	152,4543	23,1642	213,7993	6,1500	24,1351	12,0675	78,4766	5,2248	156,5122	98,5001	8,6906	205,4025	121,8148	3,5256	236,3084	134,1468	1,4733	251,3106	19,3000	24,8775	20,4387	54,2153	-3,1016	164,5593	80,5351	-24,7894	204,1036	91,8072	-28,0653	223,7814	97,7651	-27,8899	233,5653	14,4000	24,0975	20,0487	40,3734	-23,5776	158,9999	55,9570	-30,9944	188,4254	65,6460	-34,2662	212,1935	71,3048	-38,5634	223,0049	17,1600	24,9984	12,4992	1,00	1,00	1,00	1,00	1,00	123,56	158,03	154,84	162,65	111,32	116,01	134,36	109,38	100,44	
1300	0,0000	0,0000	0,0000	22,3765	13,4501	52,6730	72,9962	1,9357	131,3201	55,9153	-9,4274	69,0084	118,7822	-16,1689	77,1886	157,9360	-18,4646	90,7092	177,4934	-21,4873	96,9257	17,4900	17,4900	91,0684	19,2431	137,8878	129,0321	20,2315	184,2843	145,2598	21,2095	203,5037	152,9027	20,4542	213,4754	6,7100	24,1536	12,0768	78,8104	3,3054	156,0504	99,0435	6,1071	204,8963	122,4341	0,4477	235,6576	134,8058	-1,8510	250,5910	19,6500	24,8844	20,4422	54,5175	-4,9104	164,1147	80,7748	-27,0614	203,4424	92,0649	-30,5563	223,0718	98,0437	-30,4923	232,8442	14,9600	24,0975	20,0487	40,4424	-25,1607	158,3200	56,0033	-33,1169	187,6159	65,7029	-36,7947	211,3199	71,3369	-41,2894	222,0636	17,3700	24,9975	12,4987	1,00	1,00	1,00	1,00	1,00	126,28	160,69	157,69	165,29	112,48	116,09	134,39	109,48	100,53	
1730	0,0000	0,0000	0,0000	22,5402	13,7148	52,5276	73,5753	1,5278	130,7917	55,9789	-9,5039	68,5715	118,4682	-18,1764	77,7151	157,3170	-21,7414	91,8140	176,6641	-25,4043	98,3296	17,5500	17,5500	91,8426	18,6532	137,2853	129,5691	19,5808	183,8677	145,6749	20,6081	203,1833	153,2446	19,9002	213,2125	7,3400	24,3439	12,1720	79,5664	2,7750	155,4833	100,0348	5,5584	204,2259	123,5116	-0,1349	234,9098	135,9231	-2,4454	249,8055	20,0000	24,9600	20,4800	55,2584	-5,2467	163,6868	81,2508	-26,0121	203,9283	92,3536	-28,7852	223,7757	98,2225	-28,3505	233,6036	17,2700	24,2256	20,1128	40,9666	-25,3522	157,9310	56,3232	-32,6626	187,4974	65,8595	-35,8164	211,3396	71,4171	-40,0731	222,2175	19,0500	24,9996	12,4998	1,00	1,00	1,00	1,00	1,00	125,69	158,53	156,40	163,22	111,38	116,09	134,41	109,87	100,47	
2160	0,0000	0,0000	0,0000	22,6583	13,2682	52,5904	74,0495	-0,3079	130,3896	56,0784	-10,3311	68,1070	118,8038	-19,2080	75,2006	158,0779	-22,9890	88,0038	177,6176	-26,7531	93,8516	17,6100	17,6100	92,4251	16,6395	137,0411	130,4454	17,2168	183,3884	146,6489	18,1665	202,6256	154,2679	17,4325	212,6152	7,7600	24,5100	12,2550	80,1755	0,5438	155,0646	100,9116	2,5092	203,7329	124,5222	-3,7365	234,2051	136,9999	-6,3180	249,0002	20,0000	24,9711	20,4855	55,8765	-7,4952	163,2764	81,6220	-29,0785	203,2442	92,6469	-32,1658	223,0883	98,4823	-31,8729	232,9412	17,3400	24,4375	20,2188	41,4671	-27,4504	157,2969	57,2066	-34,7071	186,6739	67,0286	-37,8418	210,4020	72,7404	-42,0794	221,2070	19,8200	24,9999	12,5000	1,00	1,00	1,00	1,00	1,00	128,85	161,67	160,11	165,69	112,96	116,24	134,41	110,05	99,97	
2590	0,0000	0,0000	0,0000	22,6654	13,5219	52,5234	74,1104	0,0655	130,3090	56,0549	-10,0997	68,0732	118,9682	-18,5637	73,9006	158,5313	-22,0267	85,8787	178,2153	-25,6357	91,3277	17,6400	17,6400	92,5267	16,9953	136,8933	130,5336	17,9954	183,2453	146,7241	19,1381	202,4832	154,3382	18,5065	212,4838	8,1100	24,5511	12,2755	80,2637	0,9754	154,9754	101,0541	3,0384	203,6171	124,6850	-3,1718	234,0813	137,1739	-5,7393	248,8697	20,0000	24,9639	20,4820	55,9570	-6,9918	163,2352	81,2294	-28,7167	203,4283	92,0906	-31,8416	223,3568	97,8605	-31,5674	233,2488	17,3400	24,4816	20,2408	41,5016	-26,9355	157,3274	56,8482	-34,4260	186,8537	66,3887	-37,7122	210,6763	71,9356	-42,0346	221,5336	19,6100	25,0000	12,5000	1,00	1,00	1,00	1,00	1,00	131,14	164,01	163,20	168,87	114,10	116,32	134,41	110,28	100,49	
3020	0,0000	0,0000	0,0000	22,5709	13,4946	52,5711	74,1047	0,0777	130,3048	56,1101	-9,9723	68,0325	119,0761	-18,0593	73,8264	158,6610	-21,3160	85,7903	178,3678	-24,8205	91,2252	17,6400	17,6400	92,4139	17,0993	136,9506	130,4164	18,1693	183,3046	146,6005	19,3436	202,5460	154,2190	18,7234	212,5439	8,1100	24,5511	12,2755	80,2536	0,9357	154,9741	101,0334	2,9511	203,6223	124,7050	-3,2216	234,0625	137,2108	-5,7644	248,8409	20,0000	24,9639	20,4820	55,9983	-7,2155	163,2053	81,4193	-28,9808	203,2828	92,3092	-32,1357	223,1909	98,0825	-31,8742	233,0813	17,2700	24,4816	20,2408	41,6690	-27,2284	157,2247	57,0742	-34,7264	186,7186	66,6439	-38,0374	210,5260	72,2227	-42,3632	221,3656	19,6100	25,0000	12,5000	1,00	1,00	1,00	1,00	1,00	131,14	164,01	163,15	168,85	114,10	116,32	134,41	110,27	100,48	
3460	0,0000	0,0000	0,0000	22,6150	13,2896	52,6040	74,0775	-0,3838	130,3396	56,0844	-10,2902	68,0443	119,0704	-18,3928	73,5900	158,7003	-21,6648	85,3989	178,4271	-25,1766	90,7554	17,6400	17,6400	92,4288	16,5788	137,0198	130,3867	17,6227	183,4105	146,5511	18,7912	202,6686	154,1579	18,1699	212,6753	8,2500	24,5644	12,2822	80,2174	0,4200	155,0128	100,9805	2,3054	203,6731	124,6210	-3,9747	234,1152	137,1127	-6,5718	248,8959	20,0000	24,9676	20,4838	55,9369	-7,6792	163,2207	81,2142	-29,6027	203,3024	92,0598	-32,8248	223,2238	97,8173	-32,5968	233,1242	17,2700	24,4959	20,2479	41,5572	-27,6446	157,2029	56,8804	-35,2480	186,7123	66,3942	-38,6333	210,5315	71,9369	-42,9975	221,3742	19,6100	25,0000	12,5000	1,00	1,00	1,00	1,00	1,00	131,65	164,50	163,77	169,47	114,33	116,35	134,41	110,30	100,54	
3880	0,0000	0,0000	0,0000	22,8513	14,6579	52,1363	74,5239	3,3972	130,1191	56,3871	-8,4073	68,1973	119,3963	-16,2689	73,8258	159,0625	-19,1353	85,6179	178,7983	-22,4719	91,0527	17,6550	17,6550	92,8718	20,5743	136,2371	130,9068	23,2024	182,5017	147,0995	25,0345	201,6843	154,7239	24,7579	211,6931	8,3900	24,5775	12,2887	80,7246	4,9531	154,7411	101,6068	8,3313	203,2694	125,3308	3,0003	233,8274	137,8625	0,8650	248,6482	20,0000	24,9676	20,4838	56,4743	-2,9212	163,2514	81,8458	-23,5509	203,9555	92,7270	-26,1308	223,9509	98,4990	-25,5830	233,8302	17,3400	24,5100	20,2550	42,1032	-23,0752	157,8762	57,4604	-29,7848	187,5839	67,0014	-32,4502	211,4836	72,5569	-36,4852	222,4466	19,6100	25,0000	12,5000	1,00	1,00	1,00	1,00	1,00	131,77	164,49	163,84	169,55	114,32	116,37	134,41	110,32	100,59	
4310	0,0000	0,0000	0,0000	23,8246	15,5297	52,1116	72,3275	16,6555	133,9781	57,1465	-4,5452	73,0782	119,9829	-10,7025	85,6748	158,7403	-11,3543	101,5673	178,0021	-13,6887	109,4614	17,5950	17,5950	90,3441	35,0508	138,3981	126,2581	44,5862	186,2019	143,3831	31,5278	199,7084	149,5226	20,9538	203,1799	7,9700	19,0896	9,5448	77,3801	21,9318	158,6094	96,0718	32,8016	207,5078	119,4434	28,7090	239,0132	132,1260	26,2879	253,9190	20,0000	19,3356	17,6678	52,5988	14,8659	167,1494	77,5421	-1,3315	210,6946	88,6837	-3,0153	230,9037	94,7929	-2,3244	240,7040	14,6100	20,9196	18,4598	38,5923	-6,3218	164,0918	52,9041	-11,0513	195,0677	61,6449	-12,0552	219,6709	66,7802	-15,3725	231,2168	15,2000	24,9831	12,4916	1,00	1,00	1,00	476,00	1,00	103,90	156,75	155,81	164,92	112,65	103,76	134,37	110,70	102,53	
4750	0,0000	0,0000	0,0000	41,3128	26,7661	91,1025	126,4436	25,4041	233,5917	99,3339	-9,3332	126,7698	196,7816	-28,8085	179,0731	252,2838	-36,4225	225,9928	249,3314	-48,2987	260,4198	16,8150	16,8150	158,1091	57,1280	241,8036	214,2634	-27,3732	271,1248	195,2298	-45,5382	235,4340	180,0305	-36,1793	222,2844	56,7100	73,8036	36,9018	135,4733	33,7141	276,6920	178,4792	-41,2153	311,8090	162,3562	-69,1883	251,0611	147,8215	-60,4231	221,1429	48,8100	55,4609	19,7304	92,2218	21,3864	291,5089	131,7393	-60,2816	306,6376	130,5311	-81,6810	272,4400	125,9752	-80,2244	252,8354	36,4900	63,1721	23,5861	67,5271	-15,2991	285,5521	90,7742	-68,0796	302,4133	100,1213	-97,3762	268,7753	95,7839	-96,3681	246,4266	41,3600	46,7409	23,3704	1,00	1,00	1,00	181,00	1,00	80,02	109,52	127,65	161,50	145,78	82,41	89,32	107,37	126,23	
5180	0,0000	0,0000	0,0000	31,9490	20,5332	73,2563	100,7432	12,5698	185,9468	78,3518	-9,9613	99,5199	157,0498	-29,3971	137,4228	202,3478	-38,6266	172,8300	208,7974	-49,6526	198,9933	16,7850	16,7850	126,0927	37,3664	193,7634	175,7334	-24,1090	222,7261	164,1385	-43,4397	195,5175	151,8764	-39,3154	183,4868	47,6800	70,0625	35,0313	108,2457	17,1250	220,5612	145,3419	-34,2292	259,4089	149,1519	-74,8806	222,8281	144,8829	-83,9568	197,3192	34,8800	37,2521	10,6260	73,8575	6,6845	232,0599	111,3371	-45,8224	266,8503	119,8448	-71,8726	250,0185	120,8549	-78,8306	235,5567	12,4100	53,8544	18,9272	54,0680	-22,1764	225,7544	74,5894	-61,4809	243,8274	88,1501	-92,8044	231,4211	89,7698	-102,6621	216,2572	31,3500	24,9849	12,4924	1,00	1,00	1,00	1,00	1,00	59,89	72,56	99,61	131,44	125,37	72,89	106,75	105,92	119,66	
5610	0,0000	0,0000	0,0000	22,8701	14,1007	52,5649	72,6942	4,8540	132,4811	55,8395	-8,9091	70,3032	113,8774	-23,6591	92,9445	148,0690	-30,9592	115,5968	163,1430	-37,3530	128,4717	16,9800	16,9800	91,1924	22,0769	138,4867	129,7078	14,1608	184,0806	146,4118	10,4863	202,6938	154,1443	7,2343	212,1478	2,7400	21,9724	10,9862	78,3394	7,1899	157,2874	100,0586	6,3638	205,8072	124,1917	-3,8685	234,9799	137,0784	-8,8402	248,8995	13,5600	22,2775	19,1388	53,6825	-0,1175	165,4945	79,6711	-22,5828	205,1111	91,6274	-27,6696	224,0994	98,2371	-28,7777	233,4499	13,0000	19,7100	17,8550	39,1190	-20,3518	160,4349	54,5834	-30,8819	189,1296	64,5838	-36,7742	212,3752	70,1764	-42,4409	222,6409	11,2100	24,0784	12,0392	1,00	1,00	1,00	1,00	1,00	95,24	126,47	123,72	132,43	99,89	113,96	133,74	109,45	101,84	
6040	0,0000	0,0000	0,0000	22,7499	13,2298	52,7826	71,1114	11,2471	133,9949	57,1005	-6,1378	72,0826	116,0630	-14,4811	95,4264	150,6487	-17,6185	118,3678	166,5073	-21,8843	131,1500	17,0700	17,0700	87,8740	30,2101	139,7455	125,7191	29,7933	186,4987	142,0936	29,6117	205,7252	149,8093	28,1360	215,6117	0,5700	22,7500	11,3750	75,9007	14,9506	158,7908	95,6339	19,4907	207,8969	119,3750	14,0170	238,5848	132,0414	11,5372	253,3242	15,5900	22,8096	19,4048	51,7929	5,8187	166,7163	77,7048	-12,2542	208,5074	88,9142	-14,7923	228,4153	94,9443	-14,4651	238,1947	14,1900	21,2364	18,6182	39,1823	-15,7614	162,1104	53,9848	-23,1761	192,0634	63,1650	-26,6815	216,0903	68,6405	-31,1409	226,9805	12,8900	24,3759	12,1880	1,00	1,00	1,00	1,00	1,00	99,57	131,27	128,98	137,28	101,03	114,63	133,99	109,94	102,22	
6470	0,0000	0,0000	0,0000	22,0592	12,1292	53,3539	69,5011	10,0166	135,1314	56,8253	-6,4871	72,6747	115,7374	-13,6758	96,5680	150,1128	-16,3702	119,8977	165,9931	-20,4512	132,7220	17,0250	17,0250	85,5433	29,4102	141,4977	123,6874	30,5369	188,0153	140,3576	30,5448	206,9953	148,3094	29,0239	216,6902	0,0600	21,5404	10,7702	73,8670	13,3411	160,0655	93,7190	15,6035	209,2960	117,7243	8,8528	239,5335	130,5244	5,7625	254,0468	13,3500	22,6591	19,3295	49,9850	3,2280	167,4911	76,4467	-17,8606	207,5036	88,1336	-22,3746	226,7839	94,4851	-23,1474	236,3355	10,4100	19,6639	17,8319	38,1687	-18,6660	162,2661	53,5896	-27,6177	191,4884	63,1828	-32,3816	215,1416	68,9039	-37,3657	225,6761	10,0200	24,4959	12,2479	1,00	1,00	1,00	1,00	1,00	99,05	129,09	125,92	135,47	101,22	115,00	133,73	109,39	102,19	
6910	0,0000	0,0000	0,0000	21,8581	12,4945	53,3198	69,4408	10,3931	134,9612	56,7363	-5,9914	72,5135	115,7272	-13,0061	96,1776	150,1737	-15,6282	119,3732	166,2113	-19,6214	132,0112	17,0250	17,0250	85,3895	29,8395	141,3485	123,8055	31,0809	187,5999	140,6476	30,9741	206,4103	148,7015	29,3535	215,9959	0,0100	21,1191	10,5596	73,8349	13,6683	159,8838	93,6236	16,1841	209,0989	117,5878	9,8557	239,4348	130,3469	7,0202	254,0230	13,7000	22,9551	19,4776	50,0299	3,4197	167,3221	76,5061	-17,5434	207,3568	88,1758	-22,0044	226,6462	94,5121	-22,7492	236,2033	10,6200	19,6639	17,8319	38,3197	-18,5077	162,0607	53,9957	-27,0875	191,2388	63,7556	-31,5736	214,8638	69,5842	-36,4107	225,4000	10,5100	24,5376	12,2688	1,00	1,00	1,00	1,00	1,00	98,79	129,93	126,52	135,43	101,36	114,93	133,78	109,44	101,83	
7340	0,0000	0,0000	0,0000	21,9795	12,2160	53,3222	69,4479	9,8600	135,0027	56,6990	-6,4930	72,5688	115,7952	-13,7094	95,8745	150,3700	-16,4196	118,8541	166,5079	-20,4238	131,3537	17,0250	17,0250	85,5232	29,1961	141,3874	123,9324	30,2398	187,6347	140,7891	29,9808	206,4243	148,8417	28,2718	215,9925	0,0100	20,9599	10,4799	73,8369	13,1280	159,9223	93,5320	15,6695	209,1629	117,3667	9,3538	239,5938	130,0570	6,5332	254,2398	13,8400	23,0679	19,5340	49,9566	3,0566	167,3430	76,1956	-17,8950	207,5267	87,7554	-22,2853	226,8932	94,0349	-22,9841	236,4886	10,8300	19,8471	17,9235	38,1001	-18,7888	162,0910	53,5778	-27,3713	191,3665	63,1885	-31,8302	215,0524	68,9291	-36,6627	225,6360	10,7200	24,5644	12,2822	1,00	1,00	1,00	1,00	1,00	99,23	130,98	127,72	136,65	101,74	114,90	133,80	109,47	101,88	
7770	0,0000	0,0000	0,0000	21,8726	12,5467	53,2834	69,6883	9,9628	134,7442	56,7345	-6,1317	72,2916	115,8756	-13,3263	95,4740	150,4913	-16,0734	118,3806	166,7001	-20,0807	130,7840	17,0400	17,0400	85,7217	29,3222	141,1543	124,3766	30,8114	187,1770	141,3337	30,7610	205,8747	149,4515	29,1573	215,4044	0,4100	21,0000	10,5000	74,1704	13,1255	159,6584	93,9545	15,7320	208,8547	117,8738	9,5513	239,2424	130,5998	6,8100	253,8700	14,1200	23,1231	19,5616	50,3589	2,9361	167,1298	76,7878	-18,0249	207,1778	88,3880	-22,3659	226,5287	94,6710	-23,0237	236,1234	10,9700	20,0271	18,0135	38,5574	-18,9231	161,8224	54,1137	-27,5008	191,0540	63,7752	-31,9632	214,7160	69,5490	-36,7901	225,2825	10,9300	24,5775	12,2887	1,00	1,00	1,00	1,00	1,00	99,41	131,06	127,65	136,56	101,63	115,05	133,83	109,50	101,90	
8200	0,0000	0,0000	0,0000	21,9108	12,2680	53,3268	69,6669	9,2961	134,7995	56,6981	-6,5759	72,2993	115,5591	-14,2218	96,0275	149,9260	-17,2826	119,2600	166,0076	-21,4335	131,7781	17,0400	17,0400	85,7577	28,5834	141,2735	122,9125	30,7681	188,4817	139,1518	31,3123	207,7954	146,9031	30,0789	217,6774	2,0200	21,7600	10,8800	74,1446	12,3727	159,7229	93,6649	15,3007	209,0013	117,4151	9,3602	239,5645	130,0557	6,7433	254,2864	14,7500	23,1775	19,5888	50,2981	2,2398	167,1509	76,7422	-18,7453	207,1700	88,3515	-23,0982	226,5104	94,6394	-23,7623	236,1003	11,1100	20,0271	18,0135	38,4301	-19,5638	161,7747	53,7667	-28,1893	191,1045	63,2577	-32,6742	214,8287	68,9430	-37,5158	225,4349	11,2100	24,5904	12,2952	1,00	1,00	1,00	1,00	1,00	101,97	130,75	126,42	135,84	101,17	115,18	133,90	109,45	102,01	
8630	0,0000	0,0000	0,0000	21,8565	12,7304	53,2349	70,0342	9,7337	134,4484	56,7955	-6,0443	71,9871	115,7974	-13,5983	95,3775	150,2935	-16,6281	118,4151	166,4721	-20,7560	130,8122	17,0400	17,0400	86,0969	29,0552	140,8807	123,5806	32,0702	187,7754	139,9151	33,0782	206,9871	147,7279	32,1020	216,8479	2,6500	22,0416	11,0208	74,6295	12,7709	159,3530	94,2823	15,8880	208,5620	118,1407	10,1541	239,0760	130,8284	7,6502	253,7747	15,0300	23,2311	19,6155	50,8549	2,5493	166,8805	77,4943	-18,3585	206,8045	89,1655	-22,6494	226,1190	95,4739	-23,2740	235,6968	11,2500	20,1159	18,0579	39,0279	-19,2776	161,5190	54,4170	-27,8496	190,8335	63,9378	-32,2904	214,5515	69,6427	-37,1062	225,1576	11,4200	24,6156	12,3078	1,00	1,00	1,00	1,00	1,00	102,70	131,14	126,68	136,18	101,21	115,44	133,94	109,49	102,09	
9060	0,0000	0,0000	0,0000	21,6100	12,5594	53,3731	69,7686	9,2442	134,5809	56,7304	-6,0385	71,9574	115,9315	-13,1097	94,9851	150,5816	-15,9350	117,8134	166,9134	-19,9553	130,0423	17,0550	17,0550	85,6251	28,6650	141,2181	123,4141	32,2687	187,8220	139,8774	33,5351	206,9066	147,7826	32,6818	216,7043	3,0000	22,0416	11,0208	74,3179	12,0774	159,5167	93,8808	14,9596	208,7734	117,7601	9,2234	239,2683	130,4532	6,7351	253,9640	15,1000	23,2576	19,6288	50,6478	1,5342	166,9246	77,4097	-19,4766	206,7093	89,0756	-23,8158	226,0151	95,3637	-24,4560	235,6046	11,3200	20,1600	18,0800	39,0520	-20,3583	161,3355	54,4610	-29,0480	190,6031	63,9702	-33,6096	214,3016	69,6976	-38,4635	224,8775	11,4900	24,6279	12,3139	1,00	1,00	1,00	1,00	1,00	103,18	131,90	127,60	137,07	101,54	115,67	133,94	109,53	102,12	
9490	0,0000	0,0000	0,0000	21,7724	12,6024	53,2941	69,9573	8,9540	134,4673	56,6393	-6,4149	71,9268	116,0189	-14,0424	94,3005	150,9066	-17,1246	116,7269	167,3767	-21,2312	128,7382	17,0700	17,0700	86,0967	28,1734	141,0037	124,4584	31,8431	187,1287	141,1593	33,1129	206,0040	149,1723	32,2639	215,7135	3,0700	22,0071	11,0035	74,5714	11,8312	159,3851	94,2489	14,5906	208,6007	118,0813	8,6214	239,0854	130,7538	6,0071	253,7758	15,0300	23,2839	19,6420	50,7608	1,6621	166,8612	77,1331	-19,6199	206,7589	88,6921	-24,0416	226,1090	94,9467	-24,7242	235,7169	11,3200	20,2476	18,1238	38,8470	-20,0852	161,3799	54,1382	-28,8753	190,6776	63,5890	-33,4748	214,3909	69,2485	-38,3670	224,9850	11,4900	24,6279	12,3139	1,00	1,00	1,00	1,00	1,00	103,72	133,11	129,24	138,51	102,15	115,84	133,94	109,59	102,14	
9920	0,0000	0,0000	0,0000	21,7450	12,1668	53,4037	69,9320	7,8352	134,5372	56,6301	-6,9812	71,8632	116,1144	-14,6843	93,9227	151,1004	-17,8864	116,1751	167,6477	-22,0485	128,0590	17,0700	17,0700	86,0511	27,0105	141,2467	124,4388	30,5771	187,3548	141,1459	31,8224	206,2249	149,1675	30,9617	215,9256	3,2800	22,0416	11,0208	74,5432	10,4918	159,4789	94,1902	12,8850	208,7235	118,0095	6,7221	239,1778	130,6734	4,0200	253,8586	15,1000	23,3100	19,6550	50,7441	0,2315	166,8626	77,0566	-21,3671	206,6265	88,5639	-25,9010	225,9803	94,7845	-26,6289	235,6064	11,3900	20,3775	18,1887	38,8532	-21,4767	161,1853	54,1120	-30,4927	190,4294	63,5315	-35,2736	214,1181	69,1790	-40,2444	224,6813	11,5600	24,6400	12,3200	1,00	1,00	1,00	1,00	1,00	104,27	133,69	129,99	139,15	102,39	115,92	133,95	109,64	102,17	
10360	0,0000	0,0000	0,0000	21,7152	12,1042	53,4273	69,9018	7,6838	134,5517	56,6272	-7,0264	71,8497	116,2697	-14,5589	93,5299	151,4032	-17,6649	115,5592	168,1160	-21,7321	127,2411	17,0700	17,0700	85,9902	26,8695	141,3005	124,4441	30,5393	187,3420	141,1789	31,8298	206,1831	149,2193	30,9907	215,8694	3,3500	22,0416	11,0208	74,5071	10,2972	159,4979	94,0920	12,7381	208,7625	117,8857	6,6485	239,2494	130,5348	3,9882	253,9495	15,2400	23,3359	19,6679	50,7244	-0,0142	166,8591	77,0193	-21,6185	206,6286	88,5030	-26,1433	225,9974	94,7072	-26,8626	235,6341	11,4600	20,4204	18,2102	38,8678	-21,7284	161,1375	54,0870	-30,7618	190,3953	63,4717	-35,5602	214,0930	69,1068	-40,5371	224,6593	11,6300	24,6400	12,3200	1,00	1,00	1,00	1,00	1,00	104,84	134,64	131,01	140,17	102,79	115,96	133,96	109,67	102,20	
10790	0,0000	0,0000	0,0000	21,7491	12,1153	53,4083	69,8731	7,8097	134,5714	56,6119	-7,0331	71,9007	116,2995	-14,5387	93,4581	151,4835	-17,5969	115,4101	168,2410	-21,6247	127,0400	17,0700	17,0700	85,9922	26,9816	141,2821	124,4978	30,8320	187,2623	141,2536	32,1961	206,0781	149,3043	31,3951	215,7583	3,4200	22,0416	11,0208	74,4670	10,4773	159,5130	93,9966	13,0640	208,7896	117,7397	7,0637	239,3315	130,3630	4,4485	254,0608	15,3100	23,3616	19,6808	50,6613	0,2292	166,8843	76,8306	-21,2958	206,7766	88,2528	-25,7516	226,1965	94,4246	-26,4310	235,8563	11,5300	20,5056	18,2528	38,7684	-21,4762	161,2100	53,8901	-30,4508	190,5346	63,1992	-35,1906	214,2728	68,7931	-40,1437	224,8715	11,7000	24,6519	12,3259	1,00	1,00	1,00	1,00	1,00	105,07	135,09	131,58	140,73	102,95	116,00	133,97	109,70	102,25	
11220	0,0000	0,0000	0,0000	21,7336	12,3396	53,3605	69,9793	8,0878	134,4497	56,6133	-6,8087	71,8168	116,3545	-14,3379	93,2091	151,5979	-17,4003	115,0618	168,4045	-21,4165	126,6231	17,0700	17,0700	86,1186	27,2567	141,1161	124,7199	31,2321	187,0022	141,5150	32,6480	205,7777	149,5867	31,8733	215,4419	3,4900	22,0416	11,0208	74,6133	10,7773	159,3804	94,2201	13,4017	208,6221	118,0016	7,4341	239,1384	130,6417	4,8377	253,8555	15,3100	23,3871	19,6936	50,8146	0,5498	166,7985	76,9992	-20,9672	206,6822	88,4288	-25,4042	226,1010	94,6035	-26,0714	235,7593	11,5300	20,5479	18,2740	38,9016	-21,1539	161,1643	54,0234	-30,1264	190,4879	63,3330	-34,8567	214,2265	68,9228	-39,8063	224,8283	11,7000	24,6636	12,3318	1,00	1,00	1,00	1,00	1,00	105,27	135,29	131,83	140,99	103,05	116,03	133,97	109,71	102,29	
