STAMP;ROOT X;ROOT Y;ROOT Z;WRIST X;WRIST Y;WRIST Z;HAND X;HAND Y;HAND Z;THUMB1 X;THUMB1 Y;THUMB1 Z;THUMB2 X;THUMB2 Y;THUMB2 Z;THUMB3 X;THUMB3 Y;THUMB3 Z;THUMB4 X;THUMB4 Y;THUMB4 Z;THUMBFLEX1;THUMBFLEX2;INDEX1 X;INDEX1 Y;INDEX1 Z;INDEX2 X;INDEX2 Y;INDEX2 Z;INDEX3 X;INDEX3 Y;INDEX3 Z;INDEX4 X;INDEX4 Y;INDEX4 Z;INDEXFLEX1;INDEXFLEX2;INDEXFLEX3;MIDDLE1 X;MIDDLE1 Y;MIDDLE1 Z;MIDDLE2 X;MIDDLE2 Y;MIDDLE2 Z;MIDDLE3 X;MIDDLE3 Y;MIDDLE3 Z;MIDDLE4 X;MIDDLE4 Y;MIDDLE4 Z;MIDDLEFLEX1;MIDDLEFLEX2;MIDDLEFLEX3;RING1 X;RING1 Y;RING1 Z;RING2 X;RING2 Y;RING2 Z;RING3 X;RING3 Y;RING3 Z;RING4 X;RING4 Y;RING4 Z;RINGFLEX1;RINGFLEX2;RINGFLEX3;LITTLE1 X;LITTLE1 Y;LITTLE1 Z;LITTLE2 X;LITTLE2 Y;LITTLE2 Z;LITTLE3 X;LITTLE3 Y;LITTLE3 Z;LITTLE4 X;LITTLE4 Y;LITTLE4 Z;LITTLEFLEX1;LITTLEFLEX2;LITTLEFLEX3;PRESSURE1;PRESSURE2;PRESSURE3;PRESSURE4;PRESSURE5;DIST THUMB-INDEX;DIST THUMB-MIDDLE;DIST THUMB-RING;DIST THUMB-LITTLE;DIST PALM-THUMB;DIST PALM-INDEX;DIST PALM-MIDDLE;DIST PALM-RING;DIST PALM-LITTLE;Unnamed: 98;Seconds;Sample_Time
87130;0,0000;0,0000;0,0000;-10,1115;24,3546;70,2632;-2,5809;23,2699;190,3226;19,1214;1,9849;112,2871;66,0735;-14,5108;176,6879;86,2545;-23,4135;224,8369;84,9492;-34,0433;249,0550;15,9450;15,9450;11,3376;48,5377;206,4018;32,7502;39,3998;279,3160;42,3258;36,0138;309,8046;46,4486;32,6340;324,9622;9,5300;23,5600;11,7800;-11,9159;27,5898;221,1291;-8,1375;12,9743;287,0107;17,9448;-28,7729;294,9362;32,1594;-47,9756;287,8168;4,0100;27,1284;5,5642;-42,9325;13,7718;216,1509;-33,1996;-10,5678;277,4424;-31,2994;-13,5100;306,4824;-30,1614;-12,6622;321,0385;10,9700;23,8119;19,9060;-52,6026;-14,5133;203,8096;-54,6655;-19,1114;247,0654;-59,4020;-20,1553;279,7385;-59,8719;-24,0926;295,7710;19,4700;24,2079;12,1039;1,00;1,00;1,00;1,00;1,00;108,12;66,96;137,44;152,49;119,98;143,59;125,65;138,34;129,01;;87.13;2023-08-21 13:32:56.291926000
87560;0,0000;0,0000;0,0000;-9,6508;24,7050;70,0111;-2,5665;25,5828;189,8073;19,1604;2,8396;112,4102;65,4901;-12,7855;177,2285;85,2576;-20,9338;225,5413;84,1328;-30,9851;249,9447;15,9300;15,9300;11,4911;50,9308;205,4697;32,1507;43,5902;278,6094;41,3918;40,9976;309,1968;45,3335;38,0327;324,4480;8,9000;23,6544;11,8272;-11,9464;30,4960;220,4278;-9,1257;18,1502;286,6530;16,3662;-23,3959;296,5515;30,4677;-42,9566;290,4689;2,8900;26,8400;5,4200;-42,9945;16,9097;215,5826;-32,2844;-5,9684;277,0983;-29,9961;-8,1815;306,1035;-28,6869;-6,9580;320,5828;10,6900;23,9799;19,9900;-52,8546;-11,4229;203,7148;-55,0208;-15,3377;246,9265;-59,8070;-15,8450;279,5243;-60,3347;-19,5258;295,5747;19,3300;24,2079;12,1039;1,00;1,00;1,00;1,00;1,00;108,72;68,30;135,26;151,94;119,72;143,45;126,18;137,27;128,68;;87.56;2023-08-21 13:32:56.721926000
87990;0,0000;0,0000;0,0000;-10,1119;26,0577;70,3526;-2,5481;28,8854;191,4307;19,5868;5,1496;113,4383;65,9667;-9,3351;179,6119;85,5617;-16,8482;228,7389;85,3623;-26,5747;253,6151;15,9450;15,9450;11,2274;55,0158;206,8330;33,0705;54,7938;280,8851;42,6698;55,4646;311,8393;46,8157;54,1568;327,4531;5,3300;24,1719;12,0859;-12,0190;34,1318;222,3510;-10,2373;25,6164;289,9707;16,0714;-15,5871;301,7820;30,6321;-35,3213;296,2236;0,0900;28,1441;6,0721;-43,1612;19,7256;217,7734;-33,2230;-2,8103;280,3421;-31,4539;-4,6820;309,7344;-30,4369;-3,2380;324,3807;10,9700;24,2256;20,1128;-52,6222;-9,2837;206,2365;-53,9676;-12,0282;250,0573;-58,2267;-11,7177;283,1011;-58,3815;-14,9853;299,4360;19,6800;24,1900;12,0950;1,00;1,00;1,00;1,00;1,00;116,00;69,91;137,70;151,31;121,12;146,89;127,30;139,59;129,26;;87.99;2023-08-21 13:32:57.161926000
88420;0,0000;0,0000;0,0000;-9,2967;24,0972;68,7928;-1,3785;24,0811;186,3147;19,4562;2,4881;110,0035;61,5212;-15,5883;175,2271;78,4372;-25,5507;223,2224;77,7157;-35,9689;246,9537;15,9600;15,9600;12,3913;48,9246;201,7694;34,0250;47,8873;273,5141;43,5097;48,2341;303,5133;47,5985;46,8282;318,6398;4,6300;24,2604;12,1302;-10,3661;28,6101;216,4804;-8,7708;19,4779;282,0056;16,1134;-20,1602;295,8911;30,3252;-39,7106;292,4838;0,5400;24,5616;4,2808;-40,7949;15,1227;211,8701;-33,4552;-9,4824;271,8775;-32,5982;-12,3887;300,3564;-31,9804;-11,5133;314,6360;10,9700;24,4816;20,2408;-50,3963;-12,6536;200,0827;-50,3123;-15,7794;242,6070;-53,3887;-15,8336;274,8017;-53,0168;-19,1828;290,6175;19,5400;24,1719;12,0859;1,00;1,00;1,00;1,00;1,00;113,58;65,82;131,20;138,85;116,36;142,92;127,85;136,64;124,17;;88.42;2023-08-21 13:32:57.591926000
88850;0,0000;0,0000;0,0000;-9,1652;23,6695;67,7684;-1,1340;22,8942;183,4872;19,1917;2,0737;108,1581;63,4892;-15,1005;170,6217;82,2926;-24,4636;217,1692;82,9801;-34,4379;240,6642;15,9900;15,9900;12,5046;47,2360;198,8365;34,1846;46,0466;269,3751;43,6787;46,3259;298,8704;47,7806;44,9125;313,7440;4,4900;24,2775;12,1388;-9,9166;27,1802;213,2407;-8,3758;18,0498;277,7523;15,9460;-20,5544;292,9025;30,0368;-39,9072;290,7198;0,8200;22,6100;3,3050;-39,9180;13,9845;208,6759;-33,0162;-10,6026;267,6641;-32,2906;-13,6091;295,6987;-31,7321;-12,8176;309,7677;11,1800;24,5100;20,2550;-49,4497;-13,2765;196,9111;-49,9780;-16,8481;238,7471;-53,4626;-17,2317;270,4040;-53,3535;-20,7056;285,9453;19,6800;24,2079;12,1039;1,00;1,00;1,00;1,00;1,00;113,47;73,06;135,65;144,31;116,75;140,87;128,12;134,75;122,99;;88.85;2023-08-21 13:32:58.021926000
89280;0,0000;0,0000;0,0000;-8,7730;23,0906;66,4708;-1,0961;22,4860;179,8788;18,7982;1,8060;106,1343;62,0266;-15,3025;167,3924;80,3568;-24,5746;213,0235;81,2157;-34,2643;236,0759;16,0050;16,0050;12,4123;46,2714;194,8980;33,3074;45,2612;264,1282;42,4732;45,5890;293,0743;46,4146;44,2336;307,6732;4,2800;24,2604;12,1302;-9,7204;26,8009;209,0124;-8,5862;18,3762;272,3076;14,7072;-18,7093;289,6715;28,5093;-37,7959;289,4222;1,2400;19,8900;1,9450;-39,2025;14,0707;204,5143;-32,9184;-9,9107;262,4178;-32,3641;-12,7766;289,9013;-31,8767;-11,9612;303,6877;11,3200;24,5239;20,2619;-48,7127;-12,5972;193,0197;-49,5304;-16,1157;234,0088;-53,1567;-16,4701;265,0058;-53,1859;-19,8785;280,2343;19,6800;24,2256;12,1128;1,00;1,00;1,00;1,00;1,00;111,80;75,08;133,64;142,20;114,69;138,06;128,49;132,15;120,74;;89.28;2023-08-21 13:32:58.451926000
89720;0,0000;0,0000;0,0000;-9,0067;23,1077;65,4416;-0,6066;21,9456;177,3015;18,8116;2,2903;104,2577;62,2226;-14,3746;164,2400;80,8325;-23,5637;209,0535;82,1714;-33,2296;231,7367;16,0200;16,0200;12,4656;45,5339;192,1736;33,4414;44,5526;260,3896;42,6235;44,8894;288,9130;46,6062;43,5478;303,2950;4,1400;24,2604;12,1302;-8,9736;25,8950;206,1401;-7,3754;17,4209;268,5746;16,1148;-18,2943;286,8592;30,0795;-36,8647;287,6022;1,4500;18,0336;1,0168;-37,9022;12,9062;201,8321;-31,0423;-10,9182;258,8368;-30,3068;-13,8575;285,9442;-29,7641;-13,1057;299,5507;11,4600;24,5239;20,2619;-46,9596;-13,4860;190,3922;-47,5253;-17,2706;230,8207;-50,9540;-17,8992;261,4246;-50,8635;-21,3748;276,4279;19,6800;24,2256;12,1128;1,00;1,00;1,00;1,00;1,00;110,82;76,47;132,41;140,84;113,40;136,27;128,71;130,47;119,28;;89.72;2023-08-21 13:32:58.881926000
90150;0,0000;0,0000;0,0000;-9,5428;24,7635;70,3964;-0,7649;23,6933;190,6670;20,1517;2,2981;112,2275;66,7641;-15,7194;176,7197;86,7487;-25,5920;224,9045;88,1063;-35,9425;249,3111;16,0200;16,0200;13,3964;49,0025;206,6351;35,8001;48,0728;280,0140;45,6142;48,4848;310,6945;49,8586;47,0715;326,1680;4,0700;24,2604;12,1302;-9,7987;28,0480;221,6420;-8,1934;18,9107;288,7585;17,3952;-22,3213;300,7282;31,6930;-42,1357;295,4843;1,3100;27,4176;5,7088;-40,9650;14,2496;216,9736;-33,6156;-11,1599;278,3411;-32,8038;-14,2209;307,4916;-32,2010;-13,3651;322,1152;11,4600;24,5100;20,2550;-50,8346;-14,0909;204,7096;-51,9541;-18,2656;248,1502;-56,0095;-18,9823;281,0052;-56,1293;-22,7557;297,1251;19,6800;24,2431;12,1215;1,00;1,00;1,00;1,00;1,00;119,42;73,16;142,42;152,53;122,04;146,53;127,96;140,14;128,67;;90.15;2023-08-21 13:32:59.311926000
90580;0,0000;0,0000;0,0000;-9,6904;24,6830;69,3488;-0,8294;23,9147;188,0291;19,9099;2,8884;110,6207;66,2513;-14,2755;174,1891;86,1917;-23,7123;221,7125;88,0627;-33,7620;245,8329;16,0200;16,0200;12,9091;49,0627;203,7243;34,6820;48,3467;276,2448;44,2267;48,8249;306,5663;48,3628;47,4550;321,8534;4,0000;24,2256;12,1128;-9,7409;28,1697;218,6048;-8,1084;19,5664;284,8947;17,5011;-20,4113;298,2722;31,9674;-39,9701;294,2182;1,5900;25,8369;4,9184;-40,3616;14,2241;214,0693;-32,9074;-10,6732;274,6810;-32,0922;-13,6337;303,4550;-31,5119;-12,7572;317,8854;11,5300;24,5100;20,2550;-49,8280;-13,8650;202,0277;-51,0883;-18,0555;244,8873;-55,2261;-18,8399;277,2925;-55,3856;-22,5877;293,1949;19,6800;24,2431;12,1215;1,00;1,00;1,00;1,00;1,00;118,12;74,34;141,18;151,48;120,70;144,51;128,19;138,38;127,27;;90.58;2023-08-21 13:32:59.741926000
91010;0,0000;0,0000;0,0000;-9,6823;25,2285;70,8165;-0,4746;24,6278;191,9656;20,5457;2,9844;112,9474;67,9326;-14,4009;177,8248;88,3398;-23,9162;226,3437;90,4328;-34,0570;251,0024;16,0050;16,0050;13,6275;50,2980;207,9268;35,2942;49,3880;282,1268;44,8190;49,7730;313,1516;48,9295;48,3177;328,7829;3,9300;24,1719;12,0859;-9,5209;29,0434;223,1851;-8,0115;20,8107;290,9330;18,0828;-20,5586;302,9093;32,5639;-40,4021;297,3889;2,0100;28,2900;6,1450;-40,8180;14,8656;218,6207;-32,9582;-10,2615;280,5863;-32,0014;-13,1587;309,9704;-31,3448;-12,2038;324,6959;11,6000;24,4816;20,2408;-50,5600;-13,8102;206,3887;-51,8853;-17,9956;250,1517;-56,1317;-18,7168;283,2331;-56,3155;-22,5094;299,4755;19,7500;24,2431;12,1215;1,00;1,00;1,00;1,00;1,00;120,66;74,44;144,01;154,98;123,26;147,38;128,20;141,16;129,99;;91.01;2023-08-21 13:33:00.171926000
91440;0,0000;0,0000;0,0000;-10,1649;26,9362;77,4743;-1,0755;25,6646;209,6422;21,9064;1,7968;123,5690;73,1121;-18,1223;194,3871;95,1133;-28,8687;247,3242;97,2846;-39,8892;274,2371;16,0200;16,0200;14,8159;53,2448;227,2400;37,0707;50,5010;308,4969;46,9330;50,1122;342,4837;51,1125;48,1229;359,5630;4,2800;24,0591;12,0295;-11,0670;30,6049;243,6294;-10,6290;22,3490;317,6043;16,4995;-25,0898;322,9587;30,5066;-45,5763;311,2168;2,8500;37,4100;10,7050;-45,5034;15,9467;238,3661;-37,8422;-11,4607;306,0405;-37,0192;-14,5777;338,0920;-36,3574;-13,5231;354,1505;11,8100;24,4524;20,2262;-56,7458;-15,0309;224,8577;-58,8343;-19,5994;272,5535;-63,8845;-20,3035;308,5714;-64,3835;-24,4483;326,2744;19,9600;24,2431;12,1215;1,00;1,00;1,00;1,00;1,00;130,99;76,55;157,93;170,54;134,70;160,33;128,02;153,83;141,85;;91.44;2023-08-21 13:33:00.601926000
91870;0,0000;0,0000;0,0000;-7,4382;20,1078;56,0051;0,5189;19,1617;151,7979;16,6686;2,2949;89,0853;55,5937;-10,8427;139,5007;72,8648;-17,9258;177,4800;78,4000;-24,6957;196,7480;16,0950;16,0950;11,8132;39,3849;164,4427;27,0110;36,7254;223,6254;33,7986;36,0892;248,3823;36,6789;34,4384;260,7850;4,2100;23,8551;11,9276;-6,4561;22,5553;176,5638;-5,6240;17,1834;230,2973;8,4726;1,2429;263,9789;17,1308;-7,2227;279,7962;3,6900;15,0144;15,5072;-31,2691;11,4140;173,0741;-24,5050;-7,8309;222,2802;-23,4915;-9,8658;245,5423;-22,8437;-8,9892;257,1777;12,3700;24,3759;20,1880;-39,0990;-11,2091;163,3441;-40,6123;-14,5926;197,9440;-44,2970;-15,1966;224,0724;-44,6297;-18,2309;236,9115;20,3800;24,2256;12,1128;1,00;1,00;1,00;1,00;1,00;96,63;104,67;118,95;129,58;100,05;115,84;131,74;111,55;103,35;;91.87;2023-08-21 13:33:01.041926000
92300;0,0000;0,0000;0,0000;-7,3799;19,7969;55,2108;1,8095;15,9540;149,4454;16,7829;1,1724;86,9239;56,4300;-12,9854;135,2729;74,4618;-20,8572;172,0586;81,3213;-27,6487;190,5491;16,1550;16,1550;13,1934;35,4630;162,3510;25,7476;33,3799;221,2833;31,3889;33,0450;245,9574;33,7013;31,5773;258,3141;0,7100;24,0199;12,0099;-4,7042;18,5740;174,0461;-4,7368;14,7725;227,1495;6,7910;3,5053;262,9626;13,6203;-1,9272;280,5539;7,4700;21,5031;18,7516;-29,2511;7,7808;170,6252;-17,7694;-9,7623;218,7668;-14,8539;-11,2344;241,5744;-13,3563;-10,1024;252,9405;12,9300;24,3276;20,1638;-37,1878;-14,1918;160,4700;-38,0436;-18,7181;194,4620;-41,1908;-20,2100;220,2462;-41,2868;-23,6423;232,7941;20,0300;24,2256;12,1128;1,00;1,00;1,00;1,00;1,00;101,82;115,52;114,74;129,74;99,56;114,51;132,85;107,80;101,84;;92.3;2023-08-21 13:33:01.471926000
92730;0,0000;0,0000;0,0000;-7,6258;19,1832;55,2649;4,4095;9,1534;148,5243;17,5483;-1,2770;84,8653;59,4608;-17,2385;130,4918;79,3242;-26,6458;165,8492;87,4536;-34,1115;183,4979;16,3350;16,3350;16,0344;27,8116;162,3347;29,0746;24,6834;220,9887;34,8759;23,9819;245,5650;37,2827;22,3415;257,8552;2,2300;24,1900;12,0950;-1,3611;10,0700;173,3775;-1,4583;6,0149;226,3531;9,7111;-4,7012;262,3605;16,2515;-9,7120;280,1411;11,4600;22,6591;19,3295;-25,8831;-0,6491;169,9808;-13,2875;-20,7537;216,7045;-9,8984;-23,4515;239,2861;-8,1817;-22,9299;250,6418;13,7000;24,4224;20,2112;-33,9713;-21,9154;158,6407;-32,4714;-28,1604;192,2655;-33,8658;-31,0431;218,0326;-33,0429;-35,1009;230,3373;19,8900;24,2079;12,1039;1,00;1,00;1,00;1,00;1,00;105,99;122,49;117,39;129,28;99,96;114,93;133,49;107,78;100,27;;92.73;2023-08-21 13:33:01.901926000
93170;0,0000;0,0000;0,0000;-7,4838;19,9077;54,9756;4,5622;12,3539;148,3882;17,8255;0,4397;85,0723;61,2827;-12,9673;129,9966;82,4618;-20,5385;164,9892;91,5079;-27,0237;182,5590;16,5900;16,5900;16,0052;31,4407;161,7163;28,5670;31,9265;220,5053;34,1327;32,7901;245,1095;36,4370;31,9392;257,4885;4,1200;24,3111;12,1556;-1,2290;13,8480;173,1870;-2,3237;13,0309;226,2563;8,0637;4,9105;263,1313;14,1666;1,2528;281,3735;13,7700;23,1504;19,5752;-25,6344;2,8421;170,0534;-13,6957;-16,1653;217,3570;-10,6370;-18,3061;240,0259;-9,0912;-17,4993;251,3800;13,9800;24,5239;20,2619;-33,5228;-18,7564;159,2604;-30,4336;-24,3411;192,8643;-30,6429;-26,8103;218,6897;-29,1746;-30,6287;230,9996;18,3500;24,1536;12,0768;1,00;1,00;1,00;1,00;1,00;110,11;128,63;122,26;130,09;101,38;115,34;133,79;108,10;99,05;;93.17;2023-08-21 13:33:02.331926000
93600;0,0000;0,0000;0,0000;-7,2696;19,3754;55,1804;2,8212;15,1820;149,0140;17,4467;1,0790;86,4674;61,9650;-9,8974;130,9907;84,0179;-15,6309;165,7814;93,6393;-21,1493;183,3705;16,6950;16,6950;13,9259;34,7648;161,8900;25,4347;38,4187;220,7696;30,5516;40,6160;245,3826;32,6384;40,4359;257,8251;4,8900;24,3276;12,1638;-3,4946;17,5339;173,6116;-5,9786;19,1109;226,6054;3,4131;12,7793;264,0840;9,0087;10,0270;282,6406;14,4000;23,2839;19,6420;-27,7930;6,3415;170,3603;-17,1910;-12,0610;218,2058;-14,6744;-13,9449;240,9590;-13,3730;-13,0219;252,3323;13,0700;24,3600;20,1800;-35,3913;-15,6487;160,1806;-35,2145;-20,2861;194,0613;-37,5755;-21,9852;219,8360;-37,2096;-25,4817;232,3195;19,6800;24,0784;12,0392;1,00;1,00;1,00;1,00;1,00;114,27;134,12;127,57;139,77;103,67;115,61;133,87;108,32;100,97;;93.6;2023-08-21 13:33:02.761926000
94030;0,0000;0,0000;0,0000;-7,4777;19,6419;55,0277;2,9833;15,9755;148,7968;17,6053;1,8550;86,2868;62,0548;-9,1255;130,8335;84,0038;-14,9750;165,6466;93,7061;-20,5090;183,1743;16,6350;16,6350;13,8273;35,7657;161,5522;25,8124;40,4548;220,2333;31,1128;43,0959;244,7512;33,3148;43,1338;257,1689;5,2400;24,3439;12,1720;-3,2824;18,3277;173,3945;-5,5810;20,0192;226,3673;3,9536;14,1166;263,8600;9,5827;11,6298;282,4340;14,3300;23,5839;19,7920;-27,4072;6,7611;170,2709;-16,8668;-12,4066;217,8008;-14,3467;-14,7374;240,5010;-13,0341;-14,0552;251,8844;12,2300;24,1351;20,0676;-34,7014;-15,3711;160,2080;-34,9705;-20,1903;194,0460;-37,6969;-22,0233;219,7627;-37,4990;-25,5709;232,2292;19,6800;24,1351;12,0675;1,00;1,00;1,00;1,00;1,00;114,77;134,02;127,11;140,17;103,65;115,77;133,87;108,56;101,62;;94.03;2023-08-21 13:33:03.191926000
94460;0,0000;0,0000;0,0000;-7,2108;19,8590;54,9877;2,3906;17,4012;148,8919;17,3115;2,1273;86,7220;61,0628;-9,1776;131,8780;82,5375;-15,0370;166,9858;91,9822;-20,5382;184,6648;16,6650;16,6650;13,4487;37,1985;161,4527;25,0116;42,8930;220,1320;30,1493;45,9434;244,6380;32,2501;46,1946;257,0711;5,5200;24,3276;12,1638;-4,0452;20,2163;173,3978;-7,1283;23,4094;226,2635;1,7361;18,3754;264,0478;7,0428;16,3007;282,7675;15,1700;23,5600;19,7800;-28,3296;8,9982;170,2318;-19,6721;-9,2267;218,5091;-17,8230;-11,1096;241,3160;-16,7847;-10,2194;252,7138;13,3500;23,9391;19,9695;-35,8998;-13,1588;160,4282;-36,4317;-18,1164;194,2444;-39,3534;-19,9807;219,9385;-39,3040;-23,5623;232,3971;18,6300;24,2256;12,1128;1,00;1,00;1,00;1,00;1,00;115,17;134,89;128,71;139,73;103,66;115,86;133,96;109,13;101,93;;94.46;2023-08-21 13:33:03.621926000
94890;0,0000;0,0000;0,0000;-7,0589;19,6671;55,0716;2,0398;17,7872;149,0319;17,2072;2,0274;87,0484;60,4101;-9,3828;132,6966;81,4786;-15,2459;168,0453;90,7608;-20,7157;185,8181;16,6650;16,6650;13,1299;37,6113;161,5181;24,5293;43,8712;220,1671;29,6049;47,1500;244,6545;31,6697;47,5177;257,0899;5,6600;24,3111;12,1556;-4,5090;20,7968;173,4827;-7,9110;24,4713;226,2935;0,6727;19,7552;264,1804;5,8376;17,8398;282,9551;15,3100;23,6076;19,8038;-28,8303;9,6790;170,2640;-20,7893;-8,3522;218,7162;-19,1030;-10,2250;241,5348;-18,1103;-9,3538;252,9372;13,4200;23,6311;19,8155;-36,4589;-12,5035;160,5688;-37,6373;-17,3979;194,3752;-41,0488;-19,1630;220,0138;-41,2731;-22,7071;232,4803;18,7000;24,2944;12,1472;1,00;1,00;1,00;1,00;1,00;115,01;134,66;128,40;140,05;103,48;115,92;133,98;109,27;102,37;;94.89;2023-08-21 13:33:04.051926000
95320;0,0000;0,0000;0,0000;-7,1706;19,2299;55,2090;1,8085;16,8716;149,1665;17,1340;1,5282;87,1202;60,1469;-10,0809;132,8940;81,0581;-16,1438;168,3006;90,2705;-21,7186;186,0761;16,6650;16,6650;12,7873;36,6774;161,7773;24,0479;42,9022;220,4546;29,0652;46,1616;244,9557;31,1087;46,5150;257,3945;5,8700;24,2944;12,1472;-4,7876;19,7146;173,6236;-8,2789;23,0797;226,4472;0,2678;18,2081;264,3213;5,4099;16,2230;283,0942;15,3100;23,6311;19,8155;-29,0508;8,5006;170,3097;-21,2109;-9,8854;218,6592;-19,4020;-12,2406;241,4228;-18,2856;-11,6828;252,8330;13,4200;22,6591;19,3295;-36,5611;-13,6626;160,4814;-38,1239;-18,8288;194,2305;-41,8413;-20,7827;219,8118;-42,2190;-24,4149;232,2486;18,8400;24,3439;12,1720;1,00;1,00;1,00;1,00;1,00;115,07;134,36;127,83;140,33;103,33;115,98;133,98;109,39;102,69;;95.32;2023-08-21 13:33:04.491926000
95750;0,0000;0,0000;0,0000;-6,8782;19,2401;55,2380;1,9331;17,0737;149,2090;17,1620;1,3493;87,2394;59,6496;-10,7634;133,3655;80,1846;-17,0628;168,9470;89,2052;-22,7273;186,7906;16,6500;16,6500;13,1313;36,7841;161,7725;24,5846;43,2561;220,3811;29,6899;46,6150;244,8487;31,7633;47,0250;257,2799;5,9400;24,2944;12,1472;-4,6635;20,0740;173,6452;-8,1911;23,6495;226,4487;0,2257;18,8239;264,3546;5,3039;16,8569;283,1454;15,3100;23,6775;19,8388;-29,0539;9,1444;170,3306;-21,7355;-9,3714;218,7081;-16,4939;-16,7664;239,7975;-12,6187;-19,8963;250,1376;13,3500;6,6816;11,3408;-36,8165;-12,9560;160,5621;-38,3415;-18,1545;194,3055;-42,0141;-20,1009;219,8920;-42,3997;-23,7429;232,3247;18,4900;24,3600;12,1800;1,00;1,00;1,00;1,00;1,00;114,60;133,76;119,95;139,26;103,02;116,04;133,98;108,47;102,66;;95.75;2023-08-21 13:33:04.921926000
96180;0,0000;0,0000;0,0000;-6,7622;19,1014;55,2872;1,7435;17,2685;149,2733;17,0997;1,2431;87,4271;56,6015;-12,0240;135,8150;74,8207;-19,1165;172,4816;82,8075;-25,1038;190,7033;16,5450;16,5450;12,9796;36,9785;161,7922;24,5406;43,7785;220,3295;29,6930;47,2732;244,7626;31,7859;47,7542;257,1853;5,9400;24,2944;12,1472;-4,9161;20,3906;173,6715;-8,4195;23,8412;226,4736;-0,0564;18,9657;264,3765;4,9831;16,9885;283,1723;14,8900;23,8119;19,9060;-29,3349;9,5490;170,3234;-23,4535;-10,0450;218,4597;-10,5674;-28,7972;215,4595;-4,5838;-34,1800;207,2805;12,7200;67,3521;25,6761;-37,1547;-12,5534;160,6191;-37,2891;-17,2282;194,4657;-39,9386;-18,8200;220,1971;-39,7826;-22,2653;232,6879;18,0000;24,3600;12,1800;1,00;1,00;1,00;1,00;1,00;111,05;127,98;89,41;129,61;100,42;116,09;133,94;77,79;101,22;;96.18;2023-08-21 13:33:05.351926000
96620;0,0000;0,0000;0,0000;-6,8745;19,3991;55,1416;1,0465;19,5449;149,1546;16,9417;2,4327;87,7684;53,9839;-10,0361;138,2321;70,2014;-16,6799;175,8884;77,1532;-22,4757;194,5797;16,3350;16,3350;12,0084;39,6026;161,3358;23,8231;47,9078;219,6003;29,0676;52,0463;243,9013;31,2192;52,8535;256,2913;5,8000;24,3276;12,1638;-5,7949;23,0921;173,4322;-9,1314;26,5410;226,2216;-0,6662;21,9487;264,1194;4,3901;20,1593;282,9204;13,6300;24,0975;20,0487;-30,0760;11,9536;170,1551;-23,0096;-13,8135;215,0919;-10,4444;-31,6032;207,8895;-5,1794;-35,0789;198,3105;4,1800;71,0400;27,5200;-37,6184;-10,4050;160,8560;-36,2610;-14,2576;194,7638;-37,6504;-15,4849;220,6023;-36,7616;-18,7542;233,1037;16,9500;23,7900;11,8950;1,00;1,00;1,00;1,00;1,00;107,67;122,13;83,38;120,31;98,09;116,18;133,81;73,75;99,72;;96.62;2023-08-21 13:33:05.781926000
97050;0,0000;0,0000;0,0000;-6,1352;19,5663;55,1403;1,6677;19,8897;149,1181;17,0545;1,9808;87,8628;41,2278;-15,1785;144,3567;47,7454;-24,8735;184,1945;48,1293;-32,6550;203,4346;15,5850;15,5850;13,2685;39,6204;161,2155;26,1184;48,1458;219,1993;31,8129;52,3715;243,3714;34,1518;53,2431;255,7170;5,7300;24,3439;12,1720;-5,0787;23,7737;173,3582;-8,8612;28,6228;225,9821;-1,0565;24,8684;264,0944;3,6577;23,5082;283,0104;14,8900;24,4071;20,2036;-29,7003;13,4361;170,1009;-24,1488;-12,3564;215,2068;-12,2195;-30,6796;208,3009;-6,9717;-34,4499;198,8310;4,4600;70,8441;27,4221;-37,9649;-8,6930;160,8996;-37,1109;-12,3096;194,8337;-38,7187;-13,3801;220,6543;-38,0112;-16,6548;233,1596;17,3700;23,4624;11,7312;1,00;1,00;1,00;1,00;1,00;101,52;107,07;55,32;92,52;88,71;116,32;133,96;74,15;99,86;;97.05;2023-08-21 13:33:06.211926000
97480;0,0000;0,0000;0,0000;-6,1121;19,3982;55,1751;1,9165;19,4291;149,0937;17,2230;1,8069;87,7656;40,1221;-15,7426;144,6381;45,4837;-25,8248;184,5334;41,3692;-34,8526;202,7564;15,2100;15,2100;13,4572;39,1590;161,2261;26,3656;47,6783;219,1710;32,0779;51,9091;243,3267;34,4317;52,7826;255,6637;5,8700;24,3600;12,1800;-4,7841;23,1983;173,3530;-8,9865;28,9458;225,8315;-1,5490;26,0626;264,0755;2,9521;25,1781;283,0628;16,2200;24,6975;20,3487;-29,3585;12,7707;170,1212;-23,1662;-13,9186;214,5915;-11,0230;-32,6882;209,5393;-5,1412;-37,5477;200,9888;3,3400;64,6809;24,3405;-37,5469;-9,3521;160,8672;-37,9396;-13,2029;194,7692;-40,4587;-14,4420;220,4980;-40,2230;-17,8191;232,9881;18,1400;23,4124;11,7062;1,00;1,00;1,00;1,00;1,00;102,60;107,37;46,62;88,66;85,92;116,31;134,10;77,39;101,00;;97.48;2023-08-21 13:33:06.641926000
