STAMP	ROOT X	ROOT Y	ROOT Z	WRIST X	WRIST Y	WRIST Z	HAND X	HAND Y	HAND Z	THUMB1 X	THUMB1 Y	THUMB1 Z	THUMB2 X	THUMB2 Y	THUMB2 Z	THUMB3 X	THUMB3 Y	THUMB3 Z	THUMB4 X	THUMB4 Y	THUMB4 Z	THUMBFLEX1	THUMBFLEX2	INDEX1 X	INDEX1 Y	INDEX1 Z	INDEX2 X	INDEX2 Y	INDEX2 Z	INDEX3 X	INDEX3 Y	INDEX3 Z	INDEX4 X	INDEX4 Y	INDEX4 Z	INDEXFLEX1	INDEXFLEX2	INDEXFLEX3	MIDDLE1 X	MIDDLE1 Y	MIDDLE1 Z	MIDDLE2 X	MIDDLE2 Y	MIDDLE2 Z	MIDDLE3 X	MIDDLE3 Y	MIDDLE3 Z	MIDDLE4 X	MIDDLE4 Y	MIDDLE4 Z	MIDDLEFLEX1	MIDDLEFLEX2	MIDDLEFLEX3	RING1 X	RING1 Y	RING1 Z	RING2 X	RING2 Y	RING2 Z	RING3 X	RING3 Y	RING3 Z	RING4 X	RING4 Y	RING4 Z	RINGFLEX1	RINGFLEX2	RINGFLEX3	LITTLE1 X	LITTLE1 Y	LITTLE1 Z	LITTLE2 X	LITTLE2 Y	LITTLE2 Z	LITTLE3 X	LITTLE3 Y	LITTLE3 Z	LITTLE4 X	LITTLE4 Y	LITTLE4 Z	LITTLEFLEX1	LITTLEFLEX2	LITTLEFLEX3	PRESSURE1	PRESSURE2	PRESSURE3	PRESSURE4	PRESSURE5	DIST THUMB-INDEX	DIST THUMB-MIDDLE	DIST THUMB-RING	DIST THUMB-LITTLE	DIST PALM-THUMB	DIST PALM-INDEX	DIST PALM-MIDDLE	DIST PALM-RING	DIST PALM-LITTLE	
28900	0,0000	0,0000	0,0000	-25,6731	16,3960	-57,2369	-82,4220	13,6473	-144,2666	-64,6821	-4,4949	-76,5085	-133,3313	-11,9378	-89,7809	-175,4304	-14,3116	-107,5461	-195,8137	-18,1176	-117,2119	17,0850	17,0850	-100,6639	34,7531	-150,2587	-148,4730	38,1487	-195,8174	-161,0935	13,6797	-192,2376	-158,8426	2,3304	-184,5673	0,3400	55,4609	27,7304	-88,6965	17,3128	-171,3690	-114,1726	17,7174	-223,9105	-143,4368	-7,8878	-242,4442	-158,2994	-22,9584	-246,4267	11,2500	5,3601	5,3200	-62,7745	6,5567	-180,9314	-92,8232	-16,3766	-224,3829	-106,6135	-37,4873	-222,7164	-111,9197	-46,5983	-215,7530	11,5300	47,0801	15,5400	-49,2013	-17,3530	-175,9578	-65,6424	-27,8567	-208,1276	-76,0154	-33,6695	-234,0697	-82,1044	-39,5151	-245,5738	10,5800	24,0396	12,0198	1,00	305,00	1,00	1,00	1,00	79,51	134,64	132,51	172,81	120,82	87,13	132,42	98,03	114,41	
29330	0,0000	0,0000	0,0000	-33,7497	22,7395	-74,0377	-109,4116	18,9352	-186,2921	-84,9202	-4,5758	-98,3401	-173,7153	-14,8085	-118,4711	-227,6360	-18,4464	-143,6476	-227,0415	-29,8410	-171,1875	16,7850	16,7850	-133,3337	46,3966	-193,7663	-188,9669	-18,0572	-206,9954	-173,0394	-35,6988	-179,7224	-158,5109	-31,0538	-169,9999	56,8500	68,7024	34,3512	-118,1318	23,6613	-221,4832	-161,1690	-32,0158	-250,4163	-161,2492	-67,0540	-206,5678	-153,8004	-71,7330	-179,9180	42,5800	39,4809	11,7404	-84,5308	9,6762	-234,4419	-124,0715	-52,0166	-250,6306	-126,0972	-70,6970	-223,5899	-122,8029	-70,7076	-207,4588	28,0900	62,9844	23,4922	-66,7068	-21,4481	-228,1978	-90,3451	-61,6459	-243,3210	-103,9561	-89,8766	-223,3100	-103,7045	-95,5650	-205,6112	34,2900	33,3696	16,6848	1,00	98,00	1,00	1,00	1,00	68,55	84,83	117,69	143,93	128,23	71,94	101,15	93,08	116,26	
29760	0,0000	0,0000	0,0000	-35,4406	21,1959	-75,0815	-111,3092	18,5436	-189,5520	-86,9194	-6,5405	-100,5624	-174,8385	-19,8344	-127,5617	-227,1331	-25,4261	-157,4036	-225,5320	-37,0219	-185,2803	16,3950	16,3950	-135,7535	46,3102	-196,8608	-190,6783	-20,2886	-210,4723	-174,4787	-38,2413	-182,8759	-159,8830	-33,5407	-172,8040	58,0400	67,9296	33,9648	-119,9328	23,8425	-225,2270	-162,6882	-33,2318	-254,7214	-161,3533	-68,1289	-209,7636	-153,2156	-72,0188	-182,7666	43,5600	40,7721	12,3861	-85,6378	10,1619	-238,3440	-125,4990	-51,9943	-256,8060	-127,9271	-71,7980	-230,0236	-124,8307	-72,3768	-213,6248	27,3900	62,6096	23,3048	-67,3373	-21,3511	-232,3890	-91,8528	-61,1485	-249,3440	-106,3946	-90,9249	-231,3368	-106,6721	-98,2112	-213,9465	32,8200	31,4001	15,7001	1,00	1,00	1,00	1,00	1,00	66,91	80,38	110,43	136,72	127,09	73,16	100,02	95,02	119,37	
30190	0,0000	0,0000	0,0000	-26,1939	15,0576	-52,8396	-81,9075	13,1800	-132,9153	-63,3165	-4,4393	-70,0075	-126,8767	-13,7514	-85,1940	-165,3748	-17,6125	-103,8487	-180,8821	-23,4797	-117,4998	16,6350	16,6350	-99,2221	33,0180	-137,8275	-147,0118	5,9860	-166,7943	-153,9795	-17,6995	-158,4426	-150,6043	-27,4268	-150,4543	30,3200	39,8025	19,9013	-88,5685	16,8577	-158,1339	-120,1385	-3,5856	-198,0134	-147,7182	-31,0395	-209,0072	-161,8434	-45,2449	-211,7440	13,8100	9,8679	12,9340	-64,5021	6,8890	-167,9393	-95,5031	-19,5148	-203,5043	-108,6775	-39,1675	-201,7717	-114,0719	-47,9025	-195,8303	4,0400	39,1601	11,5801	-51,5935	-15,5792	-163,8761	-70,4182	-32,5302	-188,4885	-84,2539	-45,6624	-207,2982	-91,4489	-54,8982	-213,8063	4,4700	17,4924	8,7462	1,00	1,00	1,00	1,00	1,00	44,93	98,58	105,81	135,13	106,67	81,71	126,56	93,40	106,16	
30620	0,0000	0,0000	0,0000	-25,4874	14,6392	-51,2998	-80,2724	11,5361	-128,5709	-61,6159	-4,6638	-67,3963	-123,9402	-13,4141	-79,6523	-162,0676	-17,0206	-96,2077	-179,5951	-21,7527	-106,4832	16,7250	16,7250	-97,2068	30,6741	-133,4600	-142,3004	26,0321	-173,2215	-162,2751	20,2702	-187,6694	-171,6491	15,1457	-194,4590	5,9600	13,0975	6,5487	-86,9695	14,7450	-153,0561	-113,0547	12,1870	-199,4051	-140,4534	1,2039	-225,3190	-154,9314	-4,1517	-237,4604	8,1700	21,4279	18,7139	-63,6391	5,0196	-162,6506	-93,5502	-17,3757	-199,5523	-108,3978	-26,5677	-214,5875	-116,8337	-30,6459	-221,2924	9,3600	6,6816	11,3408	-50,9816	-16,7006	-158,5133	-68,4102	-27,1449	-186,1568	-80,1032	-33,5638	-208,4999	-86,6679	-39,4832	-218,0472	8,4100	22,8391	11,4195	1,00	1,00	1,00	1,00	1,00	95,73	134,44	131,15	146,27	107,06	112,71	132,95	108,23	103,20	
31050	0,0000	0,0000	0,0000	-25,5154	14,6709	-51,0846	-81,5942	7,3999	-126,8053	-61,2605	-6,1631	-65,7240	-123,5870	-16,6476	-75,3904	-162,0927	-21,5779	-90,3567	-180,1085	-26,7969	-99,3533	16,7550	16,7550	-99,1507	25,8009	-131,9344	-144,5325	22,3858	-171,2323	-164,5814	17,8938	-185,9016	-174,0845	13,5529	-192,9852	2,3200	15,0144	7,5072	-88,8658	9,5888	-151,1634	-114,7774	7,4598	-197,4594	-141,8235	-2,3837	-224,0258	-156,0626	-6,9758	-236,6632	11,3900	23,0400	19,5200	-65,5175	0,2761	-160,9083	-94,7778	-23,4373	-197,2944	-108,5715	-30,4607	-214,2774	-116,2260	-32,8285	-222,5117	10,6900	15,6975	15,8488	-52,1599	-20,8490	-156,3530	-69,0657	-31,2920	-184,2011	-80,1536	-37,3075	-206,8772	-86,3740	-42,9781	-216,7506	11,4200	23,8975	11,9487	1,00	1,00	1,00	1,00	1,00	102,13	140,80	138,87	151,10	107,83	113,90	133,50	109,44	103,20	
31480	0,0000	0,0000	0,0000	-25,5908	14,0857	-51,1113	-82,5420	4,4820	-125,7393	-61,4304	-7,1976	-64,6371	-123,8607	-17,5568	-73,0665	-162,5768	-22,6430	-87,2466	-180,9304	-27,8394	-95,4693	16,8300	16,8300	-100,1704	22,6688	-131,1820	-145,7529	20,3062	-170,1884	-165,4566	18,7266	-185,8317	-174,9133	16,3853	-193,8285	0,1500	21,1975	10,5988	-90,1192	5,9271	-150,0202	-115,6993	4,7354	-196,4442	-142,5872	-3,7745	-223,5414	-156,6993	-7,5712	-236,5354	14,1900	23,9596	19,9798	-66,9155	-3,6259	-159,7681	-96,0801	-26,7907	-196,4721	-109,2540	-32,1342	-214,4819	-116,3746	-33,3078	-223,4000	13,1400	20,1159	18,0579	-53,4818	-24,5548	-154,7624	-70,3302	-33,9970	-182,9387	-81,2247	-39,1131	-205,8839	-87,4142	-44,3161	-216,0060	14,9200	24,3276	12,1638	1,00	1,00	1,00	1,00	1,00	108,01	144,56	143,40	153,45	107,89	115,37	133,87	110,05	102,73	
31910	0,0000	0,0000	0,0000	-25,8662	13,9341	-50,9958	-83,1253	3,9904	-125,3106	-61,6782	-7,5043	-64,3094	-124,4472	-17,2055	-70,6059	-163,7036	-21,8048	-83,3625	-182,5401	-26,6391	-90,6463	16,9650	16,9650	-100,8457	22,0949	-130,6955	-146,4382	20,9851	-169,7209	-166,0371	20,3574	-185,5509	-175,4603	18,5920	-193,7278	1,2500	22,2775	11,1388	-90,8236	5,3662	-149,5502	-116,1121	5,2984	-196,1325	-142,8621	-2,3533	-223,6043	-156,8957	-5,7035	-236,7967	15,7300	24,1351	20,0676	-67,6368	-4,1100	-159,3926	-96,8576	-26,0765	-196,7623	-109,8034	-30,3893	-215,2008	-116,7158	-30,9327	-224,3368	14,8900	21,5031	18,7516	-54,1013	-24,9728	-154,4198	-71,5695	-32,9375	-182,6638	-82,8405	-36,8612	-205,6541	-89,2784	-41,4720	-215,9029	17,2300	24,5511	12,2755	1,00	1,00	1,00	1,00	1,00	112,79	149,85	149,08	156,87	109,65	115,84	134,03	110,25	101,55	
32350	0,0000	0,0000	0,0000	-25,7489	14,9073	-50,7737	-82,6533	7,1913	-125,6137	-61,6233	-5,9527	-64,8067	-124,5849	-14,8599	-70,2398	-164,1202	-18,6951	-82,3605	-183,2061	-23,0696	-89,2710	17,0400	17,0400	-100,2229	25,5403	-130,6431	-145,5786	26,5063	-169,9395	-165,0647	26,8044	-185,9144	-174,4529	25,5212	-194,2188	1,9500	22,4400	11,2200	-90,2070	9,2182	-149,8509	-115,1144	10,7690	-196,6073	-141,6998	4,2209	-224,5160	-155,6479	1,4198	-237,9228	16,0800	24,1900	20,0950	-67,0305	-0,1657	-159,7992	-95,9821	-20,9900	-198,0166	-108,7006	-24,5910	-216,7611	-115,4659	-24,7415	-226,0201	15,0300	21,9724	18,9862	-53,6612	-21,2337	-155,2727	-70,6423	-28,5899	-183,9716	-81,5092	-31,9897	-207,2359	-87,7571	-36,3633	-217,7027	17,1600	24,6156	12,3078	1,00	1,00	1,00	1,00	1,00	115,98	153,16	152,62	160,57	111,12	116,06	134,07	110,35	102,00	
32780	0,0000	0,0000	0,0000	-25,6024	14,8370	-51,0092	-81,4516	9,6357	-127,0972	-61,6428	-5,1618	-66,1132	-124,8820	-12,6807	-71,9596	-164,5290	-15,4299	-84,3034	-183,7420	-19,2362	-91,3265	17,0550	17,0550	-98,6651	28,4166	-132,0394	-143,2719	31,2019	-172,2849	-162,6902	31,5184	-188,4234	-172,0804	30,0612	-196,7365	2,2300	20,5900	10,2950	-88,5698	12,3024	-151,4594	-112,7948	15,0203	-198,6437	-139,2995	8,5406	-226,7579	-153,2823	5,5985	-240,1575	15,8000	22,8975	19,4487	-65,3353	2,7227	-161,2351	-94,0906	-17,6850	-199,9702	-107,2423	-22,4697	-218,2022	-114,4439	-23,5411	-227,0934	13,9800	17,8176	16,9088	-52,3656	-18,7008	-156,9251	-68,8161	-26,2350	-185,9691	-79,2500	-29,7556	-209,4721	-85,2956	-34,1916	-220,0639	15,5500	24,6400	12,3200	1,00	1,00	1,00	1,00	1,00	116,95	153,93	152,49	162,75	112,14	116,11	134,01	110,40	102,85	
33210	0,0000	0,0000	0,0000	-27,3228	15,9410	-54,1857	-87,3905	8,6639	-134,5247	-65,4991	-6,0641	-69,6706	-132,7252	-15,2225	-74,8403	-175,0269	-18,9823	-87,3665	-195,4975	-23,4477	-94,5173	17,0100	17,0100	-106,0413	28,3206	-139,8291	-154,3940	29,6827	-181,7219	-169,1022	7,2338	-180,4845	-169,2402	-4,8409	-174,5992	1,6000	45,2244	22,6122	-95,2396	11,1080	-160,4035	-121,9886	11,8778	-210,1722	-151,4267	-9,2846	-230,7420	-166,7343	-21,8545	-237,2279	14,4700	1,6711	8,8356	-70,4682	1,1612	-170,9219	-101,0804	-22,4762	-211,0493	-115,0596	-42,5280	-211,7734	-121,1033	-51,9365	-206,8279	12,7900	38,5209	11,2605	-56,2972	-21,3793	-166,2182	-73,5049	-31,3967	-196,6992	-84,5310	-36,7171	-221,4524	-90,8089	-42,2190	-232,4510	13,5900	24,4375	12,2188	1,00	1,00	1,00	1,00	1,00	86,31	145,59	137,69	174,18	119,66	92,13	133,32	100,18	110,41	
33640	0,0000	0,0000	0,0000	-33,0756	19,5220	-65,0157	-105,5598	11,6982	-161,6408	-79,1330	-6,6841	-83,7675	-160,3227	-16,8898	-86,9725	-211,8305	-20,7318	-100,0805	-236,8531	-25,7418	-107,7405	17,0400	17,0400	-127,9456	35,4694	-167,8102	-186,2086	35,1337	-218,1733	-197,8638	5,9101	-210,7132	-192,9726	-5,9294	-200,8502	0,0800	59,4561	29,7281	-115,0509	14,8988	-192,7471	-148,4829	13,3990	-251,9498	-176,8319	-27,8568	-255,2739	-186,8926	-48,9741	-246,2168	11,7400	27,8529	5,9264	-85,2964	2,9321	-205,5462	-123,0142	-25,4107	-253,2218	-137,1126	-50,5223	-247,1528	-141,1533	-60,3205	-236,9442	12,0900	52,7924	18,3962	-68,3137	-24,2880	-200,1159	-89,7636	-34,9037	-236,8199	-105,9777	-44,1042	-264,3343	-115,0560	-52,8461	-275,1652	14,7100	15,6364	7,8182	1,00	1,00	1,00	1,00	1,00	104,82	149,04	164,46	208,81	146,78	97,41	132,10	110,11	130,93	
34070	0,0000	0,0000	0,0000	-40,6812	24,7399	-79,7930	-130,0775	18,3011	-198,7540	-98,1085	-5,9392	-103,1415	-198,4919	-14,5355	-105,0257	-262,2729	-16,6379	-120,0997	-284,6686	-26,1664	-142,0667	16,7550	16,7550	-156,9176	48,2670	-206,0796	-232,2564	11,4051	-250,1926	-228,4332	-20,6453	-226,9283	-214,3565	-24,8860	-213,5256	26,1200	68,7024	34,3512	-141,6587	22,8572	-236,9918	-190,7234	-3,4732	-299,4597	-204,1198	-55,3739	-268,8389	-200,0335	-70,2359	-242,0972	8,3500	47,5904	15,7952	-105,4071	7,4033	-252,8791	-154,2411	-30,3367	-307,6786	-167,6616	-60,1965	-292,1921	-168,6987	-68,8383	-276,3134	7,7500	63,5481	23,7740	-85,3149	-26,6385	-246,4993	-112,9041	-43,4202	-289,6776	-138,8904	-74,9733	-290,9550	-144,6556	-89,8570	-278,1735	9,1100	36,4656	18,2328	1,00	304,00	1,00	1,00	1,00	100,26	138,24	182,46	205,39	170,56	95,85	120,88	122,88	134,97	
34510	0,0000	0,0000	0,0000	-41,4271	24,9145	-82,0318	-133,2674	14,7083	-203,5086	-99,7859	-7,9360	-105,2448	-201,8260	-20,8782	-114,3489	-265,5982	-26,2525	-134,8212	-266,4196	-39,6231	-165,6315	16,3800	16,3800	-161,3268	44,8022	-211,4291	-226,8988	-25,0888	-227,1072	-208,1998	-45,2720	-197,0190	-191,4090	-39,9293	-186,7670	51,6700	70,8441	35,4221	-145,3318	18,5220	-242,7241	-196,8938	-32,6530	-288,2859	-195,4772	-74,8509	-241,1811	-184,5969	-79,4820	-211,8459	27,5300	49,4769	16,7384	-107,9611	3,0706	-258,8632	-157,8064	-49,4162	-302,6084	-166,6374	-77,6437	-280,1934	-165,2483	-83,2408	-262,5569	3,5900	64,3025	24,1513	-86,7452	-31,3356	-251,8204	-116,0490	-60,6036	-288,3901	-137,0904	-94,2433	-274,9041	-137,7108	-104,0191	-256,3809	4,5400	44,0561	22,0280	1,00	660,00	1,00	118,00	1,00	77,93	102,08	146,74	170,14	148,71	81,52	107,59	118,76	130,04	
34930	0,0000	0,0000	0,0000	-40,3801	25,1422	-81,7392	-131,4065	13,7996	-202,4331	-98,2597	-7,7789	-104,5911	-189,9474	-34,0597	-142,2946	-242,5739	-48,8997	-180,5605	-231,6758	-63,8210	-208,3471	15,7800	15,7800	-159,3111	43,5759	-210,6037	-219,1898	-31,6438	-218,3311	-198,6328	-48,1079	-187,5698	-182,1374	-41,0614	-178,1768	57,9000	70,0625	35,0313	-143,3380	17,2255	-241,4328	-190,9170	-49,1034	-265,7439	-178,8251	-77,6393	-211,0895	-164,6396	-73,7190	-183,3351	44,8900	48,9600	16,4800	-106,1727	1,7962	-257,2729	-150,4032	-67,8440	-273,1026	-150,6410	-87,6700	-242,0298	-145,8565	-86,6933	-224,2586	25,9200	64,8704	24,4352	-85,0573	-32,2813	-249,9463	-112,5184	-76,7134	-266,7753	-122,1733	-101,3966	-234,6801	-116,4284	-99,6374	-214,7541	30,3000	51,5625	25,7813	1,00	680,00	1,00	105,00	1,00	62,31	72,23	90,23	120,85	126,94	78,56	95,54	103,85	115,08	
35360	0,0000	0,0000	0,0000	-38,4774	24,4778	-77,8582	-125,0389	12,6169	-193,1237	-93,0766	-7,8647	-99,8652	-179,7284	-35,1808	-136,2036	-228,9907	-50,8043	-173,4002	-218,1458	-64,7514	-199,8857	15,1800	15,1800	-152,1968	40,5532	-200,7836	-207,4744	-32,6981	-207,6517	-187,4187	-48,0431	-178,4098	-171,7933	-41,0555	-169,4534	58,6000	69,6729	34,8364	-136,4628	15,8675	-230,3221	-179,3705	-50,4138	-249,5371	-167,9137	-77,5409	-197,3230	-155,0686	-74,4922	-170,4144	48,4600	45,2244	14,6122	-100,7203	1,9092	-245,4910	-137,2292	-69,4168	-247,3013	-133,6086	-83,8055	-215,4169	-128,0134	-80,1045	-199,1631	36,6300	64,4916	24,2458	-79,9598	-30,2496	-238,6625	-105,2170	-74,1471	-251,9456	-108,1883	-89,1587	-215,2992	-99,3961	-80,4424	-199,7748	33,7300	65,8209	32,9104	1,00	671,00	1,00	123,00	1,00	60,30	70,30	91,43	119,78	121,25	75,01	94,90	92,97	96,76	
35800	0,0000	0,0000	0,0000	-37,5178	23,7581	-78,3365	-123,1326	12,1585	-193,9681	-92,4293	-7,7374	-100,3802	-179,3065	-34,5429	-136,0213	-228,5032	-50,2622	-173,0435	-218,0230	-64,7757	-199,2930	14,8500	14,8500	-149,6269	40,4561	-202,1889	-206,4586	-31,4014	-208,5870	-186,9732	-47,0250	-179,2106	-171,2457	-40,4190	-170,2275	58,4600	69,4784	34,7392	-134,1519	15,1615	-231,2264	-178,3181	-49,9668	-250,8336	-168,3786	-77,2967	-198,5536	-155,9110	-74,6100	-171,4968	47,7600	45,0569	14,5285	-98,6292	0,3641	-245,8805	-137,5672	-69,3230	-250,8947	-135,7146	-84,9471	-219,5226	-130,6382	-82,1405	-202,9608	33,7600	63,9249	23,9625	-78,5920	-32,0341	-238,4938	-105,1389	-74,9366	-252,0920	-110,5880	-92,7582	-217,1140	-102,6274	-86,4882	-200,0845	32,6800	60,5625	30,2813	1,00	618,00	1,00	1,00	1,00	60,22	68,75	89,17	117,42	122,28	75,12	95,44	95,02	100,94	
36230	0,0000	0,0000	0,0000	-36,8116	23,5588	-78,1114	-120,6201	14,0520	-194,1773	-91,4481	-6,9509	-100,9886	-177,6177	-32,9644	-137,3247	-226,1032	-48,2082	-174,8276	-216,0272	-62,6169	-201,0628	14,6100	14,6100	-146,5564	42,5361	-202,3893	-204,1804	-27,8001	-210,4850	-185,5523	-44,3261	-181,3504	-169,9059	-38,3347	-172,0482	58,0400	69,0900	34,5450	-131,0886	17,5130	-231,3104	-175,7760	-45,8593	-253,3328	-167,8310	-74,8654	-202,0339	-156,1255	-73,4426	-174,7398	46,6400	44,5556	14,2778	-95,7608	2,5722	-245,5924	-135,6264	-65,7539	-253,5445	-134,9600	-82,3900	-222,8884	-130,3373	-80,3298	-206,1960	32,3600	63,5481	23,7740	-76,2747	-29,9112	-238,3272	-103,3461	-71,5586	-253,4997	-110,4761	-91,2150	-220,1120	-103,2032	-86,5531	-202,4101	31,4200	58,3569	29,1784	1,00	89,00	1,00	1,00	1,00	59,65	66,32	87,65	115,34	122,59	75,25	96,40	95,64	102,43	
36660	0,0000	0,0000	0,0000	-35,7520	23,1310	-76,0004	-114,5661	20,1413	-191,2397	-88,7780	-4,7153	-100,8646	-172,1073	-28,0235	-138,7942	-218,8448	-41,0009	-176,5648	-210,8794	-54,3963	-203,0596	14,8500	14,8500	-139,1913	48,5832	-198,6134	-198,5260	-15,5922	-214,5829	-182,9104	-35,3980	-187,0980	-167,8331	-31,5763	-176,8047	54,6100	68,3156	34,1578	-123,7875	25,2565	-227,4359	-168,8386	-30,7144	-258,9514	-167,6466	-66,4874	-213,4699	-158,9758	-70,4348	-186,1447	41,1100	42,2400	13,1200	-89,2791	10,8012	-241,1174	-131,2902	-50,1371	-263,6886	-135,4116	-71,7860	-237,8583	-132,9453	-73,6498	-221,1652	23,4000	61,4900	22,7450	-70,9628	-21,3897	-234,9914	-98,0537	-59,1512	-254,8801	-110,2138	-84,6843	-228,9888	-106,2398	-86,0846	-210,2863	27,7800	48,9600	24,4800	1,00	1,00	1,00	1,00	1,00	55,34	56,90	82,29	109,57	122,36	75,63	101,01	100,15	108,24	
37090	0,0000	0,0000	0,0000	-27,1002	16,5269	-56,6217	-85,9097	13,5307	-142,4075	-66,3950	-4,6935	-75,0728	-131,2420	-20,5584	-97,4041	-169,2047	-28,9205	-121,6373	-184,0441	-36,9213	-137,1410	15,6900	15,6900	-104,5070	34,5056	-147,9008	-153,9308	-0,1757	-175,0539	-154,0006	-23,6575	-160,1818	-146,1773	-29,3507	-150,2055	36,0600	53,6769	26,8384	-92,8594	17,2330	-169,3729	-126,6643	-9,6709	-208,7553	-150,8143	-45,3544	-206,9644	-161,5078	-62,9054	-200,4413	19,3400	5,5809	5,2095	-67,0385	6,7457	-179,5895	-99,4440	-24,0894	-215,9698	-111,5803	-45,5530	-210,3045	-115,6783	-54,0026	-201,8294	1,3800	46,0649	15,0324	-53,1110	-17,0773	-175,0165	-73,6524	-37,2122	-199,3352	-89,6459	-54,7495	-215,2373	-97,4396	-66,1546	-218,8761	8,4600	10,5600	5,2800	1,00	1,00	1,00	1,00	1,00	40,77	72,04	95,66	122,62	110,47	74,38	122,17	94,75	111,04	
37520	0,0000	0,0000	0,0000	-25,0772	15,2836	-52,6963	-79,8709	13,1786	-132,3486	-62,0322	-3,7535	-69,6832	-123,7965	-15,2862	-87,9140	-160,4138	-21,0201	-108,8584	-175,9933	-27,2543	-121,9546	15,8250	15,8250	-96,7366	33,0075	-137,5588	-144,1857	10,3386	-169,4996	-161,5066	-8,4054	-173,4922	-167,2734	-19,9407	-172,7842	25,6300	6,8096	3,4048	-86,2828	16,6009	-157,4240	-115,9037	3,6674	-201,0948	-144,5172	-18,3472	-218,4997	-159,5110	-29,9135	-225,0555	4,6400	12,8199	14,4100	-62,5120	6,2805	-166,8817	-92,6061	-18,1125	-203,9050	-107,3731	-36,1108	-207,1970	-114,6538	-44,9638	-204,5844	6,9100	28,5824	6,2912	-50,0433	-16,1065	-162,5058	-68,7157	-30,0827	-188,6098	-81,8715	-39,9958	-209,4341	-89,0187	-47,6512	-217,5926	1,0600	20,5900	10,2950	1,00	1,00	1,00	1,00	1,00	52,09	104,44	104,42	130,87	104,80	101,84	129,59	99,04	105,12	
37960	0,0000	0,0000	0,0000	-24,7606	14,6827	-51,5796	-78,4926	10,0703	-129,4056	-60,1979	-5,4964	-68,0233	-120,8238	-18,1001	-84,4295	-157,1035	-24,4044	-103,9640	-173,2674	-30,4707	-115,6397	16,0050	16,0050	-95,7996	28,7712	-134,5473	-140,2649	19,7089	-174,1700	-159,6979	13,0858	-188,9429	-168,7481	7,7835	-196,0080	8,9700	15,5751	7,7875	-84,9685	13,0480	-153,9546	-110,3727	9,8650	-200,5858	-137,1126	-1,4483	-226,9864	-151,2558	-6,9210	-239,4371	8,3100	21,9375	18,9688	-61,3252	3,8589	-163,2363	-89,4869	-19,2454	-200,9985	-103,2272	-27,3805	-217,5830	-111,0292	-30,6432	-225,3925	9,9200	11,3100	13,6550	-48,2198	-17,5242	-158,8877	-65,0856	-27,8334	-186,8894	-76,2698	-33,9774	-209,5402	-82,5626	-39,7624	-219,3335	9,4600	23,2311	11,6156	1,00	1,00	1,00	1,00	1,00	89,12	127,93	126,17	138,08	104,00	112,19	133,00	109,22	102,89	
38390	0,0000	0,0000	0,0000	-24,4345	14,9204	-51,5388	-78,5508	9,8174	-128,8480	-60,1182	-5,0543	-67,4687	-121,1229	-16,4475	-82,8501	-157,7858	-22,0898	-101,6910	-174,5046	-27,7412	-112,7041	16,1250	16,1250	-95,6455	28,6002	-134,1497	-139,4939	24,8990	-175,1269	-158,5742	22,3425	-191,4587	-167,6629	19,4310	-199,7199	3,5100	20,2039	10,1019	-85,1195	12,5145	-153,3544	-109,7960	11,5641	-200,3589	-136,2740	2,6119	-227,7987	-150,2405	-1,5322	-240,8869	11,3900	23,0400	19,5200	-61,6770	2,9494	-162,6167	-89,5555	-19,7875	-200,6729	-102,4538	-25,7538	-218,7297	-109,5777	-27,4467	-227,5834	11,0400	17,5471	16,7736	-48,8097	-18,4744	-158,0454	-65,1227	-27,7775	-186,6411	-75,6725	-32,9302	-209,7817	-81,7279	-38,1900	-219,9797	12,1200	23,8975	11,9487	1,00	1,00	1,00	1,00	1,00	99,22	133,07	131,96	142,21	104,30	114,26	133,50	110,00	103,05	
38820	0,0000	0,0000	0,0000	-24,7343	14,4533	-51,4543	-79,3365	6,6855	-128,0692	-59,9575	-6,7148	-66,7205	-121,1066	-19,3115	-80,1761	-158,1780	-25,7606	-97,8193	-175,2364	-31,7247	-108,0774	16,1850	16,1850	-96,9730	24,8868	-133,4832	-141,1254	21,6053	-174,0702	-160,1679	19,8959	-190,5133	-169,2394	17,5711	-198,9561	1,5500	21,9024	10,9512	-86,1947	8,8219	-152,5222	-110,7411	7,8438	-199,5281	-136,9130	-0,8968	-227,2662	-150,6994	-4,8605	-240,5674	13,0000	23,7231	19,8615	-62,6087	-0,2251	-161,8538	-89,9390	-23,7807	-199,7296	-102,4227	-29,3734	-218,1612	-109,2583	-30,7103	-227,2826	11,8100	19,8471	17,9235	-49,1270	-21,1907	-157,0890	-65,0909	-30,9752	-185,6759	-75,3640	-36,3545	-208,8572	-81,2099	-41,7221	-219,1029	13,0300	24,1719	12,0859	1,00	1,00	1,00	1,00	1,00	103,56	137,39	136,25	145,83	105,22	115,00	133,72	110,17	103,12	
